,Unnamed: 0,Unnamed: 0.1,Date,season,h_team,a_team,elo1_pre,elo2_pre,elo_prob1,elo_prob2,h_final,a_final,Team,1st,2nd,3rd,4th,ML,h_1st,h_2nd,h_3rd,h_4th,h_ML,total,h_spread,winner,ranker,lead_changes,w_l,h_Home_Scorerol,h_Away_Scorerol,h_fgarol,h_fg_pctrol,h_fg2arol,h_fg2_pctrol,h_fg3arol,h_fg3_pctrol,h_ftarol,h_ft_pctrol,h_opp_fgarol,h_opp_fg_pctrol,h_opp_fg2arol,h_opp_fg2_pctrol,h_opp_fg3arol,h_opp_fg3_pctrol,h_opp_ftarol,h_opp_ft_pctrol,Unnamed: 0,Date,season,h_team,a_team,elo1_pre,elo2_pre,elo_prob1,elo_prob2,h_final,a_final,Team,1st,2nd,3rd,4th,ML,h_1st,h_2nd,h_3rd,h_4th,h_ML,total,h_spread,winner,ranker,lead_changes,w_l,Home_Scorerol,Away_Scorerol,fgarol,fg_pctrol,fg2arol,fg2_pctrol,fg3arol,fg3_pctrol,ftarol,ft_pctrol,opp_fgarol,opp_fg_pctrol,opp_fg2arol,opp_fg2_pctrol,opp_fg3arol,opp_fg3_pctrol,opp_ftarol,opp_ft_pctrol
1309,1309,1309,2016519,2016,CLE,TOR,1707.285991,1608.030956,0.758963293,0.241036707,108,89,Toronto,28,20,21,20,750,30,32,24,22,-1200,198,-12,H,2611,11,W ,110.25,95.125,83.5,0.48375,53.875,0.50175,29.625,0.42,23,0.721125,79.875,0.431375,51.5,0.4745,28.375,0.3395,22.5,0.72775,1309,2016519,2016,CLE,TOR,1707.285991,1608.030956,0.758963293,0.241036707,108,89,Toronto,28,20,21,20,750,30,32,24,22,-1200,198,-12,H,2611,11,W ,99.625,89.125,77.5,0.465375,58.125,0.522,19.375,0.289625,27,0.8075,80.125,0.406125,55,0.457375,25.125,0.296875,22.625,0.7475
1310,1310,1310,2016521,2016,TOR,CLE,1601.458083,1713.858864,0.482161416,0.517838584,99,84,Cleveland,24,23,23,14,-280,27,33,20,19,240,199.5,6,H,2612,4,W ,99.375,91,85.25,0.429875,63.375,0.4685,21.875,0.318875,25,0.772375,76.5,0.4345,54,0.462125,22.5,0.389125,20.25,0.802,1310,2016521,2016,TOR,CLE,1601.458083,1713.858864,0.482161416,0.517838584,99,84,Cleveland,24,23,23,14,-280,27,33,20,19,240,199.5,6,H,2612,4,W ,100.375,103.25,82.125,0.476375,55.375,0.52725,26.75,0.365625,16.75,0.728375,81.25,0.455125,45.375,0.47875,35.875,0.417125,18.75,0.765125
1311,1311,1311,2016522,2016,OKC,GSW,1735.419785,1798.604143,0.552784555,0.447215445,133,105,GoldenState,28,19,33,25,-130,34,38,45,16,110,219.5,7,H,2613,5,W ,109.375,92.375,85.875,0.452875,56.625,0.5215,29.25,0.317,27.75,0.81475,84.25,0.40325,62.75,0.434875,21.5,0.300375,23.75,0.75725,1311,2016522,2016,OKC,GSW,1735.419785,1798.604143,0.552784555,0.447215445,133,105,GoldenState,28,19,33,25,-130,34,38,45,16,110,219.5,7,H,2613,5,W ,106.25,107.125,91.5,0.41875,63.125,0.460375,28.375,0.319125,28.5,0.720375,87,0.4535,54,0.501375,33,0.372125,21.125,0.731
1312,1312,1312,2016523,2016,TOR,CLE,1615.5416,1699.775347,0.522673901,0.477326099,105,99,Cleveland,24,17,28,30,-260,27,30,21,27,220,197.5,6,H,2614,8,W ,100.25,92.5,85,0.442375,62.625,0.486125,22.375,0.323875,24.25,0.7495,78.125,0.4415,53,0.477,25.125,0.40375,17.625,0.809,1312,2016523,2016,TOR,CLE,1615.5416,1699.775347,0.522673901,0.477326099,105,99,Cleveland,24,17,28,30,-260,27,30,21,27,220,197.5,6,H,2614,8,W ,103.5,102,80.875,0.493875,53.375,0.5515,27.5,0.374125,17.625,0.758,82.25,0.4455,45.75,0.482375,36.5,0.39425,18.625,0.76375
1313,1313,1313,2016524,2016,OKC,GSW,1753.490218,1780.533709,0.603476412,0.396523588,118,94,GoldenState,26,27,29,12,-130,30,42,22,24,110,222,2,H,2615,2,W ,110.125,94.25,85.125,0.45225,57.25,0.516625,27.875,0.31975,29.375,0.8375,84.125,0.419375,62.75,0.454875,21.375,0.309625,23.625,0.73075,1313,2016524,2016,OKC,GSW,1753.490218,1780.533709,0.603476412,0.396523588,118,94,GoldenState,26,27,29,12,-130,30,42,22,24,110,222,2,H,2615,2,W ,109,106,91.25,0.422625,63.625,0.460625,27.625,0.32725,29.875,0.76125,85.875,0.450375,53.5,0.498875,32.375,0.36675,22.5,0.722625
1314,1314,1314,2016525,2016,CLE,TOR,1692.485231,1622.831716,0.726433883,0.273566117,116,78,Toronto,19,15,26,18,600,37,28,35,16,-900,196.5,-11,H,2616,6,W ,111.125,93.125,82.75,0.494875,54.125,0.5105,28.625,0.432125,23.5,0.702375,77.625,0.42425,50.875,0.46425,26.75,0.328125,25,0.736125,1314,2016525,2016,CLE,TOR,1692.485231,1622.831716,0.726433883,0.273566117,116,78,Toronto,19,15,26,18,600,37,28,35,16,-900,196.5,-11,H,2616,6,W ,103.5,86.25,78.625,0.489,59.375,0.5435,19.25,0.315,25.875,0.799,77,0.403125,53.625,0.457625,23.375,0.2785,25,0.720875
1315,1315,1315,2016526,2016,GSW,OKC,1766.579886,1767.444041,0.638918174,0.361081826,120,111,OklahomaCity,21,29,27,34,310,25,33,23,39,-370,220,-7.5,H,2617,2,W ,115.25,102.875,86.25,0.488375,58.375,0.53575,27.875,0.387375,26.125,0.770625,87.75,0.418,59.75,0.438625,28,0.3745,26,0.74975,1315,2016526,2016,GSW,OKC,1766.579886,1767.444041,0.638918174,0.361081826,120,111,OklahomaCity,21,29,27,34,310,25,33,23,39,-370,220,-7.5,H,2617,2,W ,107.75,105.625,85.75,0.48,62.75,0.5165,23,0.39,22.375,0.760125,82.625,0.469,60.75,0.49875,21.875,0.3845,26.5,0.756
1316,1316,1316,2016527,2016,TOR,CLE,1610.300715,1705.016232,0.507604395,0.492395605,87,113,Cleveland,31,24,31,27,-320,25,16,33,13,255,198,6.5,A,2618,3,L ,98.375,94.25,84.625,0.444375,62.375,0.48375,22.25,0.335,22,0.738,78.25,0.452625,52.875,0.487,25.375,0.41625,17.375,0.7955,1316,2016527,2016,TOR,CLE,1610.300715,1705.016232,0.507604395,0.492395605,87,113,Cleveland,31,24,31,27,-320,25,16,33,13,255,198,6.5,A,2618,3,L ,99,102.5,80.75,0.47575,54,0.535375,26.75,0.349625,17,0.757,82.25,0.454,45.5,0.47425,36.75,0.42825,17,0.745
1317,1317,1317,2016528,2016,OKC,GSW,1760.931152,1773.092775,0.623783445,0.376216555,101,108,GoldenState,20,28,27,33,145,23,30,30,18,-165,221.5,-3.5,A,2619,11,L ,109.25,99,86.375,0.44875,60,0.51525,26.375,0.293125,29.875,0.816375,84.625,0.43325,59.875,0.45875,24.75,0.34025,23.375,0.732,1317,2016528,2016,OKC,GSW,1760.931152,1773.092775,0.623783445,0.376216555,101,108,GoldenState,20,28,27,33,145,23,30,30,18,-165,221.5,-3.5,A,2619,11,L ,109.25,107,90.5,0.42725,62.625,0.475875,27.875,0.301875,31.375,0.73475,86,0.4455,52.5,0.471375,33.5,0.390375,23.875,0.685375
1318,1318,1318,2016530,2016,GSW,OKC,1784.381531,1749.642397,0.68473553,0.31526447,96,88,OklahomaCity,24,24,12,28,265,19,23,29,25,-320,218.5,-7,H,2620,2,W ,112.875,100.625,86.75,0.481,57.125,0.518875,29.625,0.40125,22.375,0.759875,89,0.410375,60.75,0.435125,28.25,0.356875,24,0.746875,1318,2016530,2016,GSW,OKC,1784.381531,1749.642397,0.68473553,0.31526447,96,88,OklahomaCity,24,24,12,28,265,19,23,29,25,-320,218.5,-7,H,2620,2,W ,107,100.25,86.875,0.475125,62.125,0.497875,24.75,0.41475,19,0.7525,84,0.444625,62.125,0.479625,21.875,0.347375,24.25,0.75875
1319,1319,1319,2016602,2016,GSW,CLE,1789.549262,1725.118841,0.720418327,0.279581673,104,89,Cleveland,24,19,25,21,190,28,24,22,30,-220,211,-6,H,2621,7,W ,111.625,101.625,87.375,0.474125,58.25,0.511375,29.125,0.3905,21.25,0.8,87.625,0.41725,60.75,0.435125,26.875,0.375,24.125,0.773875,1319,2016602,2016,GSW,CLE,1789.549262,1725.118841,0.720418327,0.279581673,104,89,Cleveland,24,19,25,21,190,28,24,22,30,-220,211,-6,H,2621,7,W ,98.875,100.875,80.5,0.481375,53.375,0.54475,27.125,0.349625,15.625,0.76825,82.375,0.447375,48,0.4745,34.375,0.4105,17.25,0.781125
1320,1320,1320,2016605,2016,GSW,CLE,1796.202359,1718.465744,0.735582655,0.264417345,110,77,Cleveland,21,23,18,15,210,19,33,30,28,-250,209.5,-6,H,2622,7,W ,110.625,98,86.125,0.482875,56.75,0.52025,29.375,0.403,19.5,0.778125,85.375,0.41125,59.5,0.431625,25.875,0.36175,24.5,0.750125,1320,2016605,2016,GSW,CLE,1796.202359,1718.465744,0.735582655,0.264417345,110,77,Cleveland,21,23,18,15,210,19,33,30,28,-250,209.5,-6,H,2622,7,W ,101.25,97.875,81.375,0.4885,53,0.54675,28.375,0.373875,14.5,0.77025,82.25,0.430625,48.625,0.45975,33.625,0.385875,18.375,0.772875
1321,1321,1321,2016608,2016,CLE,GSW,1707.612424,1807.055679,0.50080122,0.49919878,120,90,GoldenState,16,27,26,21,110,33,18,38,31,-130,206,-2,H,2623,0,W ,112.375,90.375,82,0.5015,52.5,0.516875,29.5,0.4435,23.75,0.699,76.5,0.4225,49.75,0.480625,26.75,0.301625,24.75,0.719625,1321,2016608,2016,CLE,GSW,1707.612424,1807.055679,0.50080122,0.49919878,120,90,GoldenState,16,27,26,21,110,33,18,38,31,-130,206,-2,H,2623,0,W ,113.5,106.75,90.625,0.445875,61.75,0.490875,28.875,0.339875,31.125,0.724375,85.875,0.442875,51.625,0.47825,34.25,0.37825,24.875,0.669875
1322,1322,1322,2016610,2016,CLE,GSW,1729.432689,1785.235415,0.563264103,0.436735897,97,108,GoldenState,29,21,29,29,115,28,27,22,20,-135,207.5,-2.5,A,2624,18,L ,111.25,91.25,81.125,0.50475,52.875,0.524625,28.25,0.430625,24.375,0.675875,77.5,0.41,49.875,0.462625,27.625,0.296,26.625,0.726625,1322,2016610,2016,CLE,GSW,1729.432689,1785.235415,0.563264103,0.436735897,97,108,GoldenState,29,21,29,29,115,28,27,22,20,-135,207.5,-2.5,A,2624,18,L ,113.5,108.25,89.25,0.455625,61.75,0.5065,27.5,0.331625,31.5,0.720375,86.125,0.44,50.5,0.457875,35.625,0.40725,25.125,0.67575
1323,1323,1323,2016613,2016,GSW,CLE,1798.094704,1716.573399,0.739798329,0.260201671,97,112,Cleveland,29,32,32,19,195,32,29,23,13,-230,209,-6,A,2625,13,L ,109,99.625,85.75,0.470625,54,0.506875,31.75,0.402125,20.25,0.757,85.625,0.422,60.5,0.44725,25.125,0.35975,24.75,0.742875,1323,2016613,2016,GSW,CLE,1798.094704,1716.573399,0.739798329,0.260201671,97,112,Cleveland,29,32,32,19,195,32,29,23,13,-230,209,-6,A,2625,13,L ,101.125,99.375,82.875,0.473125,52.125,0.531875,30.75,0.3625,15.125,0.77825,81.875,0.4445,49.75,0.47425,32.125,0.392875,19.125,0.73875
1324,1324,1324,2016616,2016,CLE,GSW,1739.878137,1774.789966,0.592588773,0.407411227,115,101,GoldenState,11,32,28,30,105,31,28,21,35,-125,208,-2,H,2626,0,W ,112.25,92.625,80.75,0.507125,53.875,0.540125,26.875,0.411125,26.625,0.711,78,0.40575,47.625,0.4535,30.375,0.31475,26.25,0.7425,1324,2016616,2016,CLE,GSW,1739.878137,1774.789966,0.592588773,0.407411227,115,101,GoldenState,11,32,28,30,105,31,28,21,35,-125,208,-2,H,2626,0,W ,116.125,105.75,89.125,0.467625,61.625,0.512875,27.5,0.35475,30.75,0.742375,85.25,0.425625,49.75,0.4465,35.5,0.38975,26.75,0.6995
1325,1325,1325,2016619,2016,GSW,CLE,1764.828667,1749.839437,0.659694076,0.340305924,89,93,Cleveland,23,19,33,18,155,22,27,27,13,-175,204.5,-4.5,A,2627,20,L ,104.5,96.125,85.625,0.454875,52.75,0.48775,32.875,0.393125,18.25,0.745375,84.375,0.420625,60.625,0.457375,23.75,0.33425,23,0.754875,1325,2016619,2016,GSW,CLE,1764.828667,1749.839437,0.659694076,0.340305924,89,93,Cleveland,23,19,33,18,155,22,27,27,13,-175,204.5,-4.5,A,2627,20,L ,98.75,95.875,82.75,0.460375,51.125,0.52,31.625,0.349375,15.25,0.77025,81.5,0.433,51.125,0.476375,30.375,0.355625,18.875,0.769625
