,date,Date,Rot,VH,Team,Pitcher,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,Final,Open,Close,Open OU,Unnamed: 19,Close OU,Unnamed: 21,h_team,h_1st,h_2nd,h_3rd,h_4th,h_5th,h_6th,h_7th,h_8th,h_9th,h_final,h_ML,h_win,v_win,Past_10_v,Past_10_h,season,neutral,team1,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,rating1_pre,rating2_pre,pitcher1,pitcher2,pitcher1_rgs,pitcher2_rgs,pitcher1_adj,pitcher2_adj,rating_prob1,rating_prob2,rating1_post,rating2_post,score1,score2
893,2015711,711,915,V,DET,ASIMON-R,0,0,0,3,1,0,1,0,0,5,140,132,8,-120,9,-105,MIN,0,3,4,0,0,2,0,0,0,9,-160,1,0,0.4,0.7,2015,0,MIN,1500.969,1506.787,0.526142141,0.473857859,1503.342,1504.413,1502.413,1504.223,Phil Hughes,Alfredo Simon,52.227,48.177,12.4409,-8.3848,0.56159019,0.43840981,1504.559,1502.077,9,5
894,2015711,711,909,V,PHI,DBUCHANAN-R,1,0,0,0,0,3,0,0,1,5,175,176,7,-125,7.5,-120,SFO,0,1,0,0,0,5,2,0,0,8,-200,1,0,0.8,0.7,2015,0,SFG,1517.685,1437.217,0.645968797,0.354031203,1519.105,1435.796,1517.951,1436.868,Ryan Vogelsong,David Buchanan,47.48,45.172,-11.0262,-1.927,0.634721714,0.365278286,1519.436,1435.383,8,5
895,2015712,712,967,V,NYY,NEOVALDI-R,0,2,0,0,1,3,0,0,2,8,110,-105,9,-105,9,-120,BOS,0,0,3,0,0,1,0,0,2,6,-125,0,1,0.5,0.6,2015,0,BOS,1497.646,1519.871,0.502554408,0.497445592,1495.909,1521.608,1500.085,1525.537,Wade Miley,Nathan Eovaldi,49.798,47.842,-1.2737,-14.9131,0.517531888,0.482468112,1498.283,1527.339,6,8
896,2015712,712,971,V,DET,SGREENE-R,0,1,0,0,0,0,0,0,0,1,140,115,8.5,-110,9,100,MIN,2,0,0,3,2,0,0,0,0,7,-160,1,0,0.5,0.8,2015,0,MIN,1503.342,1504.413,0.532949662,0.467050338,1506.308,1501.448,1504.559,1502.077,Kyle Gibson,Shane Greene,51.534,46.32,9.4611,-15.4724,0.5734574,0.4265426,1507.194,1499.442,7,1
897,2015712,712,969,V,TOR,FDOUBRONT-L,0,0,0,0,0,8,1,1,0,10,-102,111,8.5,-105,8.5,-119,KAN,6,0,0,0,1,3,0,1,0,11,-108,1,0,0.7,0.8,2015,0,KCR,1541.845,1530.76,0.550320442,0.449679558,1543.037,1529.568,1544.293,1530.799,Edinson Volquez,Felix Doubront,52.087,48.891,9.729,-3.0926,0.571907966,0.428092034,1545.411,1529.681,11,10
898,2015712,712,965,V,OAK,SGRAY-R,0,0,0,2,0,0,0,0,0,2,110,125,6.5,100,6.5,100,CLE,0,0,0,0,0,0,0,0,0,0,-125,0,1,0.3,0.5,2015,0,CLE,1509.245,1518.431,0.52130615,0.47869385,1507.382,1520.293,1507.615,1521.076,Corey Kluber,Sonny Gray,59.567,57.392,30.0847,21.0466,0.528143932,0.471856068,1505.722,1522.969,0,2
899,2015712,712,963,V,HOU,MCCULLERS-R,1,0,0,2,0,0,0,0,0,3,-115,-124,7,-110,7,-115,TAM,0,2,0,0,2,0,0,0,0,4,105,1,0,0.8,0.4,2015,0,TBD,1502.188,1510.321,0.522818587,0.477181413,1503.518,1508.991,1510.155,1507.787,Matt Moore,Lance McCullers Jr.,49.716,51.814,-16.3325,4.5355,0.507914475,0.492085525,1511.538,1506.404,4,3
900,2015712,712,957,V,ATL,AWOOD-L,0,0,0,0,0,3,0,0,0,3,110,111,10,-110,10.5,-113,COL,0,3,0,0,0,5,2,1,0,11,-120,1,0,0.7,0.7,2015,0,COL,1464.631,1485.544,0.504442433,0.495557567,1468.37,1481.804,1465.7,1486.801,Chad Bettis,Alex Wood,47.333,52.292,-2.4346,10.5045,0.485555155,0.514444845,1469.619,1482.882,11,3
901,2015712,712,955,V,PHI,BILLINGSLY-R,0,0,0,0,0,0,1,0,1,2,205,186,8,100,7.5,-119,SFO,0,0,0,4,0,0,0,0,0,4,-230,1,0,0.8,0.7,2015,0,SFG,1519.105,1435.796,0.64969988,0.35030012,1520.254,1434.647,1519.436,1435.383,Chris Heston,Chad Billingsley,50.04,47.502,1.6497,9.4047,0.640460108,0.359539892,1520.629,1434.189,4,2
902,2015712,712,961,V,STL,TCOONEY-L,0,1,1,0,0,0,0,1,0,5,150,144,7,105,6.5,-120,PIT,0,2,0,1,0,0,0,0,0,6,-170,1,0,0.5,0.8,2015,0,PIT,1541.834,1550.571,0.521951103,0.478048897,1543.175,1549.23,1543.24,1553.489,Francisco Liriano,Tim Cooney,56.165,47.191,17.437,-28.9755,0.585727076,0.414272924,1544.352,1552.377,6,5
903,2015712,712,951,V,ARI,DELAROSA-R,0,0,1,1,0,0,1,0,0,3,110,-112,7,-120,7.5,-120,NYM,0,1,3,0,1,0,0,0,0,5,-125,1,0,0.6,0.6,2015,0,NYM,1503.232,1483.765,0.562229706,0.437770294,1504.787,1482.21,1501.574,1486.138,Jon Niese,Rubby de la Rosa,47.849,47.732,-17.5498,-0.9353,0.532795626,0.467204374,1503.265,1484.446,5,3
904,2015712,712,953,V,CIN,JCUETO-R,1,0,0,0,0,0,0,0,0,1,-145,-154,6.5,-105,6,-101,MIA,0,0,0,3,2,0,3,0,0,8,130,1,0,0.5,0.7,2015,0,FLA,1478.652,1481.114,0.53095603,0.46904397,1482.007,1477.76,1476.03,1486.501,Dan Haren,Johnny Cueto,50.259,61.914,6.1194,54.7033,0.449722437,0.550277563,1480.127,1482.404,8,1
905,2015712,712,959,V,MIL,KLOHSE-R,1,0,1,1,0,0,0,0,0,3,155,138,8,100,7,-125,LOS,1,0,0,0,1,0,0,2,0,4,-175,1,0,0.2,0.6,2015,0,LAD,1530.101,1488.134,0.593809567,0.406190433,1531.235,1487,1524.626,1486.724,Brett Anderson,Kyle Lohse,51.862,45.274,-2.7354,-14.4995,0.604453445,0.395546555,1525.72,1485.63,4,3
906,2015717,717,919,V,BAL,UJIMENEZ-R,0,1,0,1,0,0,1,0,0,3,110,-106,8,-120,8,-120,DET,2,1,0,3,1,0,0,0,0,7,-125,1,0,0.7,0.5,2015,0,DET,1501.448,1530.15,0.493233691,0.506766309,1504.022,1527.576,1499.442,1528.274,Anibal Sanchez,Ubaldo Jimenez,52.887,52.913,16.7696,11.4492,0.500339845,0.499660155,1501.97,1525.745,7,3
907,2015717,717,915,V,SEA,MONTGOMERY-L,0,0,1,0,2,0,0,0,0,3,135,151,7.5,-120,8,-105,NYY,0,1,0,1,1,0,1,0,0,4,-150,1,0,0.5,0.6,2015,0,NYY,1521.608,1495.844,0.571130392,0.428869608,1522.729,1494.724,1527.339,1491.698,Masahiro Tanaka,Mike Montgomery,53.432,50.494,11.3787,-2.5239,0.607590197,0.392409803,1528.333,1490.704,4,3
908,2015717,717,909,V,NYM,SYNDERGARD-R,1,0,0,0,0,0,0,0,1,2,135,131,7,-110,7,-115,STL,0,0,0,0,0,2,0,1,0,3,-150,1,0,0.5,0.6,2015,0,STL,1549.23,1504.787,0.597242739,0.402757261,1550.259,1503.757,1552.377,1503.265,Lance Lynn,Noah Syndergaard,53.87,51.12,2.6978,-2.2983,0.611126186,0.388873814,1553.358,1502.284,3,2
909,2015717,717,929,V,CLE,TBAUER-R,0,0,0,0,0,1,0,0,0,1,-104,-107,8,100,8.5,-120,CIN,0,2,2,1,0,0,0,1,0,6,-106,1,0,0.5,0.5,2015,0,CIN,1477.76,1507.382,0.491909998,0.508090002,1480.783,1504.359,1482.404,1505.722,Mike Leake,Trevor Bauer,50.05,51.517,-0.3901,-8.4788,0.510938503,0.489061497,1485.286,1502.841,6,1
910,2015717,717,927,V,BOS,WMILEY-L,0,0,0,0,0,0,0,0,0,0,117,115,8,100,8,100,LAA,0,0,0,0,0,0,0,0,1,1,-132,1,0,0.4,0.7,2015,0,ANA,1536.174,1495.909,0.591444257,0.408555743,1537.24,1494.843,1536.018,1498.283,C.J. Wilson,Wade Miley,49.388,49.277,-10.7959,-3.2195,0.578966068,0.421033932,1537.128,1497.173,1,0
911,2015717,717,923,V,TEX,MPEREZ-L,0,0,0,0,0,1,0,1,0,2,140,128,8.5,100,8,-105,HOU,0,1,2,0,0,0,0,0,0,3,-160,1,0,0.6,0.8,2015,0,HOU,1508.991,1488.212,0.564087696,0.435912304,1510.136,1487.067,1506.404,1490.42,Collin McHugh,Martin Perez,51.809,51.272,4.3475,7.1346,0.551965527,0.448034473,1507.59,1489.234,3,2
912,2015717,717,925,V,MIN,ESANTANA-R,1,0,0,0,0,4,0,0,0,5,145,152,7,-105,6.5,-115,OAK,0,0,0,0,0,0,0,0,0,0,-165,0,1,0.5,0.4,2015,0,OAK,1520.293,1506.308,0.554448043,0.445551957,1516.934,1509.667,1522.969,1507.194,Sonny Gray,Ervin Santana,58.913,48.694,26.555,-4.982,0.60065763,0.39934237,1519.255,1510.907,0,5
913,2015717,717,907,V,PIT,CMORTON-R,0,0,0,0,0,0,1,0,0,1,105,-102,8,-110,8.5,-115,MIL,1,0,0,0,1,0,2,0,0,4,-115,1,0,0.4,0.6,2015,0,MIL,1487,1543.175,0.453828368,0.546171632,1489.51,1540.666,1485.63,1544.352,Mike Fiers,Charlie Morton,51.195,48.086,12.9532,-20.5108,0.496237422,0.503762578,1487.9,1542.082,4,1
914,2015717,717,913,V,COL,DELAROSA-L,0,0,0,0,1,0,1,0,0,2,125,125,6.5,-110,7,-110,SDG,3,0,0,0,0,0,0,1,0,4,-140,1,0,0.8,0.4,2015,0,SDP,1480.685,1468.37,0.552071994,0.447928006,1482.359,1466.696,1477.7,1469.619,James Shields,Jorge de la Rosa,50.964,53.586,9.5457,26.4939,0.521266063,0.478733937,1479.524,1467.795,4,2
915,2015718,718,959,V,NYM,BCOLON-R,0,0,0,0,0,1,0,1,0,2,135,150,7,-120,7.5,100,STL,4,0,0,0,4,0,0,4,0,12,-150,1,0,0.5,0.6,2015,0,STL,1550.259,1503.757,0.600090483,0.399909517,1553.619,1500.397,1553.358,1502.284,John Lackey,Bartolo Colon,53.595,48.554,0.6016,-14.6405,0.627124678,0.372875322,1556.408,1499.235,12,2
916,2015718,718,965,V,SEA,HIWAKUMA-R,2,0,0,0,0,2,0,0,0,4,135,141,8,100,8,-115,NYY,0,0,0,2,0,0,0,0,1,3,-150,0,1,0.5,0.6,2015,0,NYY,1522.729,1494.724,0.57428724,0.42571276,1521.108,1496.345,1528.333,1490.704,Michael Pineda,Hisashi Iwakuma,55.405,50.833,20.4638,-0.9917,0.617339945,0.382660055,1526.556,1492.48,3,4
917,2015718,718,979,V,CLE,CKLUBER-R,3,0,3,0,0,0,3,0,0,9,-145,-158,7.5,-105,7.5,-110,CIN,1,0,0,0,0,0,0,3,0,4,130,0,1,0.4,0.4,2015,0,CIN,1480.783,1504.359,0.500610185,0.499389815,1477.815,1507.327,1485.286,1502.841,Anthony DeSclafani,Corey Kluber,47.743,60.02,-11.7312,32.6415,0.445633442,0.554366558,1482.728,1505.398,4,9
918,2015718,718,955,V,PIT,VWORLEY-R,3,0,0,0,0,0,2,0,0,5,-125,-131,8,100,8,-105,MIL,0,2,1,2,1,1,1,0,0,8,110,1,0,0.5,0.6,2015,0,MIL,1489.51,1540.666,0.460998764,0.539001236,1491.978,1538.197,1487.9,1542.082,Jimmy Nelson,Vance Worley,48.398,47.541,-1.1844,-22.8185,0.487701064,0.512298936,1490.218,1539.764,8,5
919,2015718,718,977,V,BOS,RPORCELLO-R,0,0,0,0,0,0,0,0,0,0,135,127,7.5,-120,7.5,110,LAA,0,1,1,0,1,0,0,0,0,3,-150,1,0,0.4,0.7,2015,0,ANA,1537.24,1494.843,0.594406465,0.405593535,1538.942,1493.142,1537.128,1497.173,Garrett Richards,Rick Porcello,53.849,46.691,9.2402,-16.685,0.626537732,0.373462268,1538.646,1495.654,3,0
920,2015718,718,971,V,BAL,CTILLMAN-R,0,0,1,0,0,0,0,0,2,3,130,112,8,-120,8,-105,DET,0,0,0,0,0,0,0,0,0,0,-145,0,1,0.7,0.5,2015,0,DET,1504.022,1527.576,0.500641845,0.499358155,1501.866,1529.731,1501.97,1525.745,David Price,Chris Tillman,59.672,49.558,48.7014,-3.2618,0.574545046,0.425454954,1499.413,1528.302,0,3
921,2015718,718,963,V,COL,CBETTIS-R,0,0,0,1,0,0,2,1,0,4,130,128,6.5,-125,6.5,-120,SDG,0,0,1,0,0,2,2,0,0,5,-145,1,0,0.8,0.4,2015,0,SDP,1482.359,1466.696,0.556832971,0.443167029,1483.638,1465.417,1479.524,1467.795,Tyson Ross,Chad Bettis,53.651,47.849,22.5177,0.1457,0.582843252,0.417156748,1480.705,1466.614,5,4
922,2015718,718,975,V,MIN,PHUGHES-R,0,0,0,0,0,0,0,0,2,2,140,141,7,-110,7,-115,OAK,0,0,0,0,0,0,1,0,1,3,-160,1,0,0.6,0.5,2015,0,OAK,1516.934,1509.667,0.544875748,0.455124252,1518.157,1508.444,1519.255,1510.907,Scott Kazmir,Phil Hughes,53.445,51.804,1.6591,8.6809,0.536382913,0.463617087,1520.508,1509.654,3,2
923,2015718,718,973,V,TEX,CLEWIS-R,0,0,2,0,0,2,0,1,2,7,125,113,8.5,100,8.5,-115,HOU,0,0,0,0,0,0,1,3,2,6,-140,0,1,0.5,0.7,2015,0,HOU,1510.136,1487.067,0.567326346,0.432673654,1508.539,1488.663,1507.59,1489.234,Scott Feldman,Colby Lewis,49.322,48.481,-7.3226,-5.4661,0.55802091,0.44197909,1506.026,1490.798,6,7
924,2015719,719,925,V,MIN,TMILONE-L,0,0,0,0,0,0,0,0,1,1,125,142,8,100,7.5,-110,OAK,0,2,5,0,4,0,0,3,0,14,-140,1,0,0.6,0.6,2015,0,OAK,1518.157,1508.444,0.548365207,0.451634793,1522.845,1503.756,1520.508,1509.654,Jesse Chavez,Tommy Milone,49.763,49.557,-16.3889,-2.2936,0.529838673,0.470161327,1525.445,1504.718,14,1
925,2015719,719,929,V,CLE,CCARRASCO-R,0,1,0,1,0,1,0,0,0,5,115,101,7,100,7,100,CIN,0,1,0,0,0,0,0,1,1,3,-130,0,1,0.3,0.4,2015,0,CIN,1477.815,1507.327,0.49206826,0.50793174,1476.017,1509.125,1482.728,1505.398,Johnny Cueto,Carlos Carrasco,60.625,55.013,49.7119,8.7185,0.560608768,0.439391232,1480.612,1507.514,3,5
926,2015719,719,915,V,SEA,FHERNANDZ-R,0,0,0,0,1,0,0,0,0,1,-130,-113,7.5,-115,8.5,-120,NYY,0,0,0,0,0,1,0,1,0,2,115,1,0,0.5,0.7,2015,0,NYY,1521.108,1496.345,0.569718416,0.430281584,1522.233,1495.22,1526.556,1492.48,CC Sabathia,Felix Hernandez,45.961,58.779,-23.4342,35.9409,0.498130454,0.501869546,1527.927,1491.109,2,1
927,2015719,719,919,V,BAL,MGONZALEZ-R,1,0,0,6,0,0,0,2,0,9,110,107,9,105,9,-110,DET,0,0,1,0,1,0,0,1,0,3,-125,0,1,0.6,0.4,2015,0,DET,1501.866,1529.731,0.494438047,0.505561953,1498.686,1532.912,1499.413,1528.302,Justin Verlander,Miguel Gonzalez,48.838,50.205,-3.1866,-2.0586,0.491341707,0.508658293,1496.258,1531.457,3,9
928,2015719,719,923,V,TEX,YGALLARDO-R,0,0,0,0,0,0,0,0,0,0,140,163,7,-110,7,-115,HOU,0,0,3,0,2,3,2,0,0,10,-160,1,0,0.5,0.7,2015,0,HOU,1508.539,1488.663,0.562809102,0.437190898,1512.327,1484.876,1506.026,1490.798,Dallas Keuchel,Yovani Gallardo,57.882,54.035,33.8917,20.0878,0.575731808,0.424268192,1509.667,1487.157,10,0
929,2015719,719,905,V,PIT,JLOCKE-L,0,0,0,0,1,0,0,0,0,1,110,125,8,-120,8,100,MIL,0,0,0,0,0,0,2,4,0,6,-125,1,0,0.6,0.6,2015,0,MIL,1491.978,1538.197,0.468067809,0.531932191,1495.189,1534.986,1490.218,1539.764,Taylor Jungmann,Jeff Locke,51.94,47.758,15.4348,-20.8868,0.515502365,0.484497635,1493.075,1536.907,6,1
930,2015719,719,907,V,NYM,JNIESE-L,0,0,0,0,0,0,0,0,0,3,125,132,8,100,7.5,-120,STL,0,0,0,0,0,0,0,0,0,1,-140,0,1,0.4,0.5,2015,0,STL,1553.619,1500.397,0.609336852,0.390663148,1551.307,1502.71,1556.408,1499.235,Tim Cooney,Jon Niese,47.198,48.165,-29.1729,-15.2891,0.595644067,0.404355933,1554.161,1501.481,1,3
931,2015720,720,961,V,SEA,JHAPP-L,0,2,0,0,1,1,0,0,0,4,110,102,9,-110,10,-110,DET,1,2,0,0,0,0,0,2,0,5,-120,1,0,0.5,0.4,2015,0,DET,1498.686,1495.22,0.539444616,0.460555384,1499.915,1493.991,1496.258,1491.109,Alfredo Simon,J.A. Happ,46.52,49.121,-12.6618,-9.9781,0.541493702,0.458506298,1497.48,1489.887,5,4
932,2015720,720,969,V,TEX,NMARTINEZ-R,0,0,2,0,3,0,1,0,1,7,115,142,11,100,10.5,-105,COL,3,4,0,0,0,0,0,0,1,8,-130,1,0,0.5,0.7,2015,0,COL,1465.417,1484.876,0.506534652,0.493465348,1466.759,1483.533,1466.614,1487.157,Chris Rusin,Nick Martinez,44.733,48.108,-14.3444,-6.6176,0.497241086,0.502758914,1467.988,1485.783,8,7
933,2015720,720,951,V,NYM,MHARVEY-R,0,0,0,2,0,0,0,0,0,2,-103,111,7,100,7,100,WAS,2,0,3,0,0,0,0,2,0,7,-107,1,0,0.5,0.6,2015,0,WSN,1532.572,1502.71,0.576898587,0.423101413,1534.973,1500.31,1528.296,1501.481,Gio Gonzalez,Matt Harvey,52.784,56.057,0.188,20.8915,0.547176857,0.452823143,1530.92,1498.857,7,2
934,2015720,720,967,V,PIT,ABURNETT-R,0,4,0,1,2,0,1,2,0,10,110,116,7.5,-115,7,-110,KAN,1,0,0,1,2,0,3,0,0,7,-125,0,1,0.6,0.7,2015,0,KCR,1545.477,1534.986,0.549474121,0.450525879,1543.07,1537.393,1548.047,1536.907,Yordano Ventura,A.J. Burnett,51.413,53.018,7.52,4.2065,0.555187184,0.444812816,1545.609,1539.345,7,10
935,2015720,720,971,V,BOS,ERODRIGUE-L,0,0,0,1,0,0,0,0,0,1,110,108,8,100,8,-115,LAA,0,7,0,4,0,0,0,0,0,11,-125,1,0,0.6,0.8,2015,0,ANA,1542.325,1489.758,0.608438937,0.391561063,1544.218,1487.865,1542.011,1492.29,Andrew Heaney,Steven Wright,48.901,47.542,-15.9988,-10.2789,0.596630697,0.403369303,1543.982,1490.318,7,3
936,2015720,720,971,V,BOS,ERODRIGUE-L,0,0,0,1,0,0,0,0,0,1,110,108,8,100,8,-115,LAA,0,7,0,4,0,0,0,0,0,11,-125,1,0,0.6,0.8,2015,0,ANA,1538.942,1493.142,0.599120316,0.400879684,1542.325,1489.758,1538.646,1495.654,Hector Santiago,Eduardo Rodriguez,53.63,50.703,6.5236,2.5333,0.600753808,0.399246192,1542.011,1492.29,11,1
937,2015720,720,963,V,BOS,SWRIGHT-R,0,0,0,0,0,2,0,1,0,3,135,137,8,100,8,100,LAA,0,1,4,0,1,0,1,0,0,7,-150,1,0,0.5,0.8,2015,0,ANA,1542.325,1489.758,0.608438937,0.391561063,1544.218,1487.865,1542.011,1492.29,Andrew Heaney,Steven Wright,48.901,47.542,-15.9988,-10.2789,0.596630697,0.403369303,1543.982,1490.318,7,3
938,2015720,720,963,V,BOS,SWRIGHT-R,0,0,0,0,0,2,0,1,0,3,135,137,8,100,8,100,LAA,0,1,4,0,1,0,1,0,0,7,-150,1,0,0.5,0.8,2015,0,ANA,1538.942,1493.142,0.599120316,0.400879684,1542.325,1489.758,1538.646,1495.654,Hector Santiago,Eduardo Rodriguez,53.63,50.703,6.5236,2.5333,0.600753808,0.399246192,1542.011,1492.29,11,1
939,2015721,721,917,V,TOR,MBUEHRLE-L,0,1,1,0,0,4,1,0,0,7,-102,-113,7.5,100,7.5,-105,OAK,0,0,0,0,0,1,0,0,0,1,-108,0,1,0.6,0.5,2015,0,OAK,1522.845,1532.135,0.521156752,0.478843248,1519.381,1535.599,1525.445,1532.594,Kendall Graveman,Mark Buehrle,49.084,53.433,-20.4732,17.5874,0.475350617,0.524649383,1522.359,1535.68,1,7
940,2015721,721,915,V,BOS,BJOHNSON-L,0,0,3,0,0,0,0,0,0,3,110,105,8.5,-105,8,104,HOU,1,0,0,0,4,2,0,1,0,8,-125,1,0,0.6,0.7,2015,0,HOU,1512.327,1487.865,0.569293613,0.430706387,1514.756,1485.436,1509.667,1490.318,Vince Velasquez,Brian Johnson,48.393,47.4,-12.3281,-9.9264,0.566769728,0.433230272,1512.115,1487.87,8,3
941,2015721,721,913,V,SEA,TWALKER-R,4,0,1,0,0,1,0,5,0,11,-115,-140,9,-125,9,-115,DET,0,1,2,0,4,0,1,1,0,9,105,0,1,0.5,0.4,2015,0,DET,1499.915,1493.991,0.542957929,0.457042071,1497.986,1495.92,1497.48,1489.887,Shane Greene,Taijuan Walker,45.023,49.621,-19.2089,-7.7785,0.528983784,0.471016216,1495.612,1491.755,9,11
942,2015721,721,925,V,STL,MWACHA-R,0,1,2,4,1,0,0,0,0,8,-135,-134,8,-105,7.5,-105,CWS,0,0,0,2,3,0,0,0,0,5,120,0,1,0.5,0.4,2015,0,CHW,1474.189,1551.307,0.424147132,0.575852868,1472.423,1553.073,1470.752,1554.161,Carlos Rodon,Michael Wacha,48.453,54.442,-15.8014,4.4086,0.390086454,0.609913546,1469.175,1555.738,5,8
943,2015721,721,901,V,NYM,JDEGROM-R,0,0,0,1,0,0,2,0,4,7,-125,-107,7,-115,6.5,-120,WAS,0,0,0,0,2,0,0,0,0,2,110,0,1,0.5,0.5,2015,0,WSN,1534.973,1500.31,0.583629621,0.416370379,1531.365,1503.918,1530.92,1498.857,Joe Ross,Jacob deGrom,49.749,58.651,-14.0671,33.2619,0.512566589,0.487433411,1527.849,1501.928,2,7
944,2015721,721,929,V,TEX,MHARRISON-L,0,3,0,1,2,1,0,1,1,9,105,115,11,-110,11.5,-116,COL,0,0,0,0,0,0,0,0,0,0,-115,0,1,0.5,0.6,2015,0,COL,1466.759,1483.533,0.510397551,0.489602449,1462.567,1487.725,1467.988,1485.783,Kyle Kendrick,Matt Harrison,44.239,49.66,-16.7696,1.5745,0.482537536,0.517462464,1464.081,1489.69,0,9
945,2015721,721,923,V,CLE,DSALAZAR-R,0,0,0,0,0,0,1,0,0,1,-120,-118,8,-115,8,-105,MIL,1,2,0,0,0,0,4,1,0,8,110,1,0,0.4,0.7,2015,0,MIL,1495.189,1509.125,0.514479211,0.485520789,1498.685,1505.63,1493.075,1507.514,Matt Garza,Danny Salazar,44.038,53.421,-22.3955,0.7802,0.483483295,0.516516705,1496.853,1503.736,8,1
946,2015721,721,919,V,MIN,KGIBSON-R,0,0,0,0,0,0,0,0,0,0,135,115,7.5,-115,7,-115,LAA,0,1,1,0,0,5,0,0,0,7,-150,1,0,0.6,0.9,2015,0,ANA,1544.218,1503.756,0.591718252,0.408281748,1546.996,1500.978,1543.982,1504.718,Matt Shoemaker,Kyle Gibson,51.285,52.598,-5.123,13.583,0.563655131,0.436344869,1547.018,1501.682,7,0
947,2015721,721,911,V,BAL,WCHEN-L,0,0,0,0,0,2,0,0,0,2,110,110,8,-120,8.5,-120,NYY,1,1,0,0,0,1,0,0,0,3,-125,1,0,0.7,0.7,2015,0,NYY,1522.233,1532.912,0.519161072,0.480838928,1523.532,1531.613,1527.927,1531.457,Nathan Eovaldi,Wei-Yin Chen,47.981,54.443,-14.5841,17.7284,0.486463305,0.513536695,1529.338,1530.047,3,2
948,2015721,721,927,V,PIT,GCOLE-R,0,0,0,0,0,0,0,0,1,1,-125,-119,7.5,-105,7,-120,KAN,0,0,0,0,0,0,0,3,0,3,110,1,0,0.6,0.8,2015,0,KCR,1543.07,1537.393,0.542605069,0.457394931,1544.614,1535.849,1545.609,1539.345,Jason Vargas,Gerrit Cole,49.775,56.206,0.6815,20.3839,0.515194684,0.484805316,1547.272,1537.682,3,1
949,2015722,722,963,V,BAL,KGAUSMAN-R,0,0,2,0,0,0,0,0,1,3,110,106,8.5,-120,8.5,-119,NYY,3,0,0,0,1,0,0,0,0,4,-125,1,0,0.7,0.7,2015,0,NYY,1523.532,1531.613,0.522893265,0.477106735,1524.818,1530.326,1529.338,1530.047,Ivan Nova,Kevin Gausman,49.488,49.681,-7.8396,-4.7,0.52896772,0.47103228,1530.604,1528.781,4,3
950,2015722,722,969,V,MIN,MPELFREY-R,0,0,2,0,0,0,0,0,0,2,165,152,8,100,8,-115,LAA,0,1,2,0,1,0,1,0,0,5,-185,1,0,0.7,0.9,2015,0,ANA,1546.996,1500.978,0.599421677,0.400578323,1548.669,1499.305,1547.018,1501.682,C.J. Wilson,Mike Pelfrey,50.494,46.074,-9.7196,-16.403,0.607687688,0.392312312,1548.644,1500.056,5,2
951,2015722,722,975,V,TEX,MPEREZ-L,4,1,0,0,1,0,2,0,2,10,135,140,10.5,-125,10.5,-105,COL,0,1,0,3,0,0,0,4,0,8,-150,0,1,0.4,0.6,2015,0,COL,1462.567,1487.725,0.49833351,0.50166649,1460.943,1489.349,1464.081,1489.69,Jorge de la Rosa,Martin Perez,52.649,50.645,23.7115,5.3956,0.524024647,0.475975353,1462.352,1491.419,8,10
952,2015722,722,973,V,CLE,CANDERSON-R,1,0,3,0,1,0,1,0,1,7,-120,101,8.5,100,9,-105,MIL,3,1,0,0,0,0,0,0,1,5,110,0,1,0.4,0.6,2015,0,MIL,1498.685,1505.63,0.524524423,0.475475577,1496.724,1507.591,1496.853,1503.736,Kyle Lohse,Cody Anderson,45.83,51.269,-14.4243,-9.0099,0.516835029,0.483164971,1494.927,1505.662,5,7
953,2015722,722,961,V,SEA,MONTGOMERY-L,0,0,0,3,0,1,0,0,0,4,115,126,9,-115,8.5,-110,DET,0,0,8,0,0,0,0,1,0,9,-130,1,0,0.6,0.5,2015,0,DET,1497.986,1495.92,0.537441768,0.462558232,1500.601,1493.305,1495.612,1491.755,Anibal Sanchez,Mike Montgomery,52.661,50.588,17.4276,-2.1996,0.567912938,0.432087062,1498.005,1489.362,9,4
954,2015722,722,977,V,STL,LLYNN-R,0,0,0,0,0,0,0,3,0,3,-135,-148,8,-120,8,-120,CWS,0,0,0,0,0,2,0,0,0,2,120,0,1,0.5,0.4,2015,0,CHW,1472.423,1553.073,0.419188975,0.580811025,1471.336,1554.159,1469.175,1555.738,John Danks,Lance Lynn,45.123,54.698,-30.2586,6.298,0.3611034,0.6388966,1468.291,1556.623,2,3
955,2015722,722,979,V,PIT,CMORTON-R,0,0,1,0,0,0,0,0,0,1,115,114,8,-110,7.5,-120,KAN,0,0,0,1,0,0,4,0,0,5,-130,1,0,0.6,0.8,2015,0,KCR,1544.614,1535.849,0.547013337,0.452986663,1546.837,1533.626,1547.272,1537.682,Edinson Volquez,Charlie Morton,51.155,48.032,7.1205,-18.7953,0.584808096,0.415191904,1549.254,1535.7,5,1
956,2015722,722,955,V,NYM,SYNDERGARD-R,0,0,0,3,0,0,0,0,0,3,125,100,7,-105,6.5,-110,WAS,0,0,0,1,0,0,0,3,0,4,-140,1,0,0.5,0.5,2015,0,WSN,1531.365,1503.918,0.573501753,0.426498247,1532.513,1502.769,1527.849,1501.928,Jordan Zimmermann,Noah Syndergaard,54.815,51.445,9.3624,-1.2972,0.586309565,0.413690435,1528.952,1500.825,4,3
