,Unnamed: 0,Date,season,h_team,a_team,elo1_pre,elo2_pre,elo_prob1,elo_prob2,h_final,a_final,Team,1st,2nd,3rd,4th,ML,h_1st,h_2nd,h_3rd,h_4th,h_ML,total,h_spread,winner,ranker,lead_changes,w_l,h_Home_Scorerol,h_Away_Scorerol,h_fgarol,h_fg_pctrol,h_fg2arol,h_fg2_pctrol,h_fg3arol,h_fg3_pctrol,h_ftarol,h_ft_pctrol,h_opp_fgarol,h_opp_fg_pctrol,h_opp_fg2arol,h_opp_fg2_pctrol,h_opp_fg3arol,h_opp_fg3_pctrol,h_opp_ftarol,h_opp_ft_pctrol,Unnamed: 0,Date,season,h_team,a_team,elo1_pre,elo2_pre,elo_prob1,elo_prob2,h_final,a_final,Team,1st,2nd,3rd,4th,ML,h_1st,h_2nd,h_3rd,h_4th,h_ML,total,h_spread,winner,ranker,lead_changes,w_l,Home_Scorerol,Away_Scorerol,fgarol,fg_pctrol,fg2arol,fg2_pctrol,fg3arol,fg3_pctrol,ftarol,ft_pctrol,opp_fgarol,opp_fg_pctrol,opp_fg2arol,opp_fg2_pctrol,opp_fg3arol,opp_fg3_pctrol,opp_ftarol,opp_ft_pctrol
51,51,20151102,2016,GSW,MEM,1765.588974,1572.420706,0.843909883,0.156090117,119,69,Memphis,22,12,15,20,380,21,32,40,26,-475,204,-9,H,1358,8,W ,,,,,,,,,,,,,,,,,,,51,20151102,2016,GSW,MEM,1765.588974,1572.420706,0.843909883,0.156090117,119,69,Memphis,22,12,15,20,380,21,32,40,26,-475,204,-9,H,1358,8,W ,,,,,,,,,,,,,,,,,,
49,49,20151102,2016,HOU,OKC,1553.383853,1581.720804,0.601693332,0.398306668,110,105,OklahomaCity,26,39,14,26,-180,21,33,28,28,160,217.5,4.5,H,1359,10,W ,,,,,,,,,,,,,,,,,,,49,20151102,2016,HOU,OKC,1553.383853,1581.720804,0.601693332,0.398306668,110,105,OklahomaCity,26,39,14,26,-180,21,33,28,28,160,217.5,4.5,H,1359,10,W ,,,,,,,,,,,,,,,,,,
50,50,20151102,2016,LAC,PHO,1660.169234,1493.576643,0.822682775,0.177317225,102,96,Phoenix,23,16,33,24,369,22,26,27,27,-464,207.5,-9,H,1360,8,W ,,,,,,,,,,,,,,,,,,,50,20151102,2016,LAC,PHO,1660.169234,1493.576643,0.822682775,0.177317225,102,96,Phoenix,23,16,33,24,369,22,26,27,27,-464,207.5,-9,H,1360,8,W ,,,,,,,,,,,,,,,,,,
48,48,20151102,2016,MIN,POR,1359.540925,1519.859497,0.414056334,0.585943666,101,106,Portland,21,32,30,23,150,34,19,27,21,-170,204,-3.5,A,1361,2,L ,,,,,,,,,,,,,,,,,,,48,20151102,2016,MIN,POR,1359.540925,1519.859497,0.414056334,0.585943666,101,106,Portland,21,32,30,23,150,34,19,27,21,-170,204,-3.5,A,1361,2,L ,,,,,,,,,,,,,,,,,,
46,46,20151102,2016,NYK,SAS,1366.86703,1671.315264,0.235610288,0.764389712,84,94,SanAntonio,18,29,23,24,-335,21,14,30,19,270,202,7.5,A,1362,4,L ,,,,,,,,,,,,,,,,,,,46,20151102,2016,NYK,SAS,1366.86703,1671.315264,0.235610288,0.764389712,84,94,SanAntonio,18,29,23,24,-335,21,14,30,19,270,202,7.5,A,1362,4,L ,,,,,,,,,,,,,,,,,,
45,45,20151102,2016,PHI,CLE,1316.129383,1668.853791,0.189264149,0.810735851,100,107,Cleveland,18,31,33,25,-1450,32,22,18,28,850,195,13,A,1363,6,L ,,,,,,,,,,,,,,,,,,,45,20151102,2016,PHI,CLE,1316.129383,1668.853791,0.189264149,0.810735851,100,107,Cleveland,18,31,33,25,-1450,32,22,18,28,850,195,13,A,1363,6,L ,,,,,,,,,,,,,,,,,,
52,52,20151103,2016,CHO,CHI,1414.788895,1582.595308,0.403639045,0.596360955,130,105,Chicago,20,27,30,28,-170,37,32,31,30,150,193.5,3.5,H,1364,0,W ,,,,,,,,,,,,,,,,,,,52,20151103,2016,CHO,CHI,1414.788895,1582.595308,0.403639045,0.596360955,130,105,Chicago,20,27,30,28,-170,37,32,31,30,150,193.5,3.5,H,1364,0,W ,,,,,,,,,,,,,,,,,,
56,56,20151103,2016,DAL,TOR,1559.574148,1528.651209,0.679974153,0.320025847,91,102,Toronto,31,18,25,28,-135,25,26,22,18,115,205.5,2,A,1365,8,L ,,,,,,,,,,,,,,,,,,,56,20151103,2016,DAL,TOR,1559.574148,1528.651209,0.679974153,0.320025847,91,102,Toronto,31,18,25,28,-135,25,26,22,18,115,205.5,2,A,1365,8,L ,,,,,,,,,,,,,,,,,,
54,54,20151103,2016,DET,IND,1504.473928,1468.570881,0.686180088,0.313819912,82,94,Indiana,24,35,26,9,165,30,17,20,15,-185,200.5,-4.5,A,1366,5,L ,,,,,,,,,,,,,,,,,,,54,20151103,2016,DET,IND,1504.473928,1468.570881,0.686180088,0.313819912,82,94,Indiana,24,35,26,9,165,30,17,20,15,-185,200.5,-4.5,A,1366,5,L ,,,,,,,,,,,,,,,,,,
58,58,20151103,2016,LAL,DEN,1320.435271,1441.625309,0.469542839,0.530457161,109,120,Denver,30,30,33,27,130,36,21,26,26,-150,203,-3,A,1367,16,L ,,,,,,,,,,,,,,,,,,,58,20151103,2016,LAL,DEN,1320.435271,1441.625309,0.469542839,0.530457161,109,120,Denver,30,30,33,27,130,36,21,26,26,-150,203,-3,A,1367,16,L ,,,,,,,,,,,,,,,,,,
53,53,20151103,2016,MIA,ATL,1487.521593,1555.405687,0.546087312,0.453912688,92,98,Atlanta,25,26,28,19,155,24,16,25,27,-175,197,-4,A,1368,7,L ,,,,,,,,,,,,,,,,,,,53,20151103,2016,MIA,ATL,1487.521593,1555.405687,0.546087312,0.453912688,92,98,Atlanta,25,26,28,19,155,24,16,25,27,-175,197,-4,A,1368,7,L ,,,,,,,,,,,,,,,,,,
55,55,20151103,2016,NOP,ORL,1502.281289,1352.209222,0.808381941,0.191618059,94,103,Orlando,28,29,21,25,175,17,26,26,25,-205,205.5,-5,A,1369,4,L ,,,,,,,,,,,,,,,,,,,55,20151103,2016,NOP,ORL,1502.281289,1352.209222,0.808381941,0.191618059,94,103,Orlando,28,29,21,25,175,17,26,26,25,-205,205.5,-5,A,1369,4,L ,,,,,,,,,,,,,,,,,,
57,57,20151103,2016,SAC,MEM,1439.232002,1564.343493,0.463924456,0.536075544,89,103,Memphis,25,25,33,20,-185,29,11,27,22,165,196.5,4,A,1370,2,L ,,,,,,,,,,,,,,,,,,,57,20151103,2016,SAC,MEM,1439.232002,1564.343493,0.463924456,0.536075544,89,103,Memphis,25,25,33,20,-185,29,11,27,22,165,196.5,4,A,1370,2,L ,,,,,,,,,,,,,,,,,,
62,62,20151104,2016,ATL,BRK,1564.073886,1434.424242,0.789509213,0.210490787,101,87,Brooklyn,17,26,27,17,280,23,18,31,29,-345,197,-7,H,1371,14,W ,,,,,,,,,,,,,,,,,,,62,20151104,2016,ATL,BRK,1564.073886,1434.424242,0.789509213,0.210490787,101,87,Brooklyn,17,26,27,17,280,23,18,31,29,-345,197,-7,H,1371,14,W ,,,,,,,,,,,,,,,,,,
65,65,20151104,2016,CLE,NYK,1671.502705,1362.664321,0.913209086,0.086790914,96,86,NewYork,32,14,23,17,525,18,20,32,26,-725,206,-10.5,H,1372,3,W ,,,,,,,,,,,,,,,,,,,65,20151104,2016,CLE,NYK,1671.502705,1362.664321,0.913209086,0.086790914,96,86,NewYork,32,14,23,17,525,18,20,32,26,-725,206,-10.5,H,1372,3,W ,,,,,,,,,,,,,,,,,,
68,68,20151104,2016,GSW,LAC,1773.666187,1662.429475,0.771354671,0.228645329,112,108,LAClippers,25,31,27,25,280,31,32,19,30,-345,217.5,-7.5,H,1373,17,W ,,,,,,,,,,,,,,,,,,,68,20151104,2016,GSW,LAC,1773.666187,1662.429475,0.771354671,0.228645329,112,108,LAClippers,25,31,27,25,280,31,32,19,30,-345,217.5,-7.5,H,1373,17,W ,,,,,,,,,,,,,,,,,,
61,61,20151104,2016,HOU,ORL,1558.685948,1371.88227,0.839022739,0.160977261,119,114,Orlando,35,24,29,22,400,34,34,22,20,-500,207.5,-9,H,1374,22,W ,,,,,,,,,,,,,,,,,,,61,20151104,2016,HOU,ORL,1558.685948,1371.88227,0.839022739,0.160977261,119,114,Orlando,35,24,29,22,400,34,34,22,20,-500,207.5,-9,H,1374,22,W ,,,,,,,,,,,,,,,,,,
60,60,20151104,2016,IND,BOS,1486.487947,1501.07748,0.620497918,0.379502082,100,98,Boston,16,27,29,26,-129,23,26,24,27,109,207,2,H,1375,6,W ,,,,,,,,,,,,,,,,,,,60,20151104,2016,IND,BOS,1486.487947,1501.07748,0.620497918,0.379502082,100,98,Boston,16,27,29,26,-129,23,26,24,27,109,207,2,H,1375,6,W ,,,,,,,,,,,,,,,,,,
63,63,20151104,2016,MIL,PHI,1420.948598,1313.480469,0.767506121,0.232493879,91,87,Philadelphia,21,24,22,20,325,29,18,21,23,-400,194.5,-8.5,H,1376,17,W ,,,,,,,,,,,,,,,,,,,63,20151104,2016,MIL,PHI,1420.948598,1313.480469,0.767506121,0.232493879,91,87,Philadelphia,21,24,22,20,325,29,18,21,23,-400,194.5,-8.5,H,1376,17,W ,,,,,,,,,,,,,,,,,,
64,64,20151104,2016,OKC,TOR,1576.418708,1545.378036,0.680121613,0.319878387,98,103,Toronto,13,27,33,30,310,23,16,42,17,-380,213,-8,A,1377,3,L ,,,,,,,,,,,,,,,,,,,64,20151104,2016,OKC,TOR,1576.418708,1545.378036,0.680121613,0.319878387,98,103,Toronto,13,27,33,30,310,23,16,42,17,-380,213,-8,A,1377,3,L ,,,,,,,,,,,,,,,,,,
66,66,20151104,2016,PHO,SAC,1491.316402,1427.533319,0.71966716,0.28033284,118,97,Sacramento,18,22,29,28,405,28,21,32,37,-525,209.5,-10,H,1378,0,W ,,,,,,,,,,,,,,,,,,,66,20151104,2016,PHO,SAC,1491.316402,1427.533319,0.71966716,0.28033284,118,97,Sacramento,18,22,29,28,405,28,21,32,37,-525,209.5,-10,H,1378,0,W ,,,,,,,,,,,,,,,,,,
67,67,20151104,2016,UTA,POR,1569.684559,1525.418966,0.696452082,0.303547918,92,108,Portland,27,30,19,32,240,26,23,19,24,-300,189.5,-7,A,1379,5,L ,,,,,,,,,,,,,,,,,,,67,20151104,2016,UTA,POR,1569.684559,1525.418966,0.696452082,0.303547918,92,108,Portland,27,30,19,32,240,26,23,19,24,-300,189.5,-7,A,1379,5,L ,,,,,,,,,,,,,,,,,,
59,59,20151104,2016,WAS,SAS,1526.702076,1675.517973,0.430206939,0.569793061,102,99,SanAntonio,23,28,22,26,-175,22,25,19,36,155,201,4,H,1380,2,W ,,,,,,,,,,,,,,,,,,,59,20151104,2016,WAS,SAS,1526.702076,1675.517973,0.430206939,0.569793061,102,99,SanAntonio,23,28,22,26,-175,22,25,19,36,155,201,4,H,1380,2,W ,,,,,,,,,,,,,,,,,,
69,69,20151105,2016,CHI,OKC,1558.417007,1565.725131,0.630317081,0.369682919,104,98,OklahomaCity,28,22,23,25,-105,25,32,19,28,-115,212.5,-1,H,1381,3,W ,,,,,,,,,,,,,,,,,,,69,20151105,2016,CHI,OKC,1558.417007,1565.725131,0.630317081,0.369682919,104,98,OklahomaCity,28,22,23,25,-105,25,32,19,28,-115,212.5,-1,H,1381,3,W ,,,,,,,,,,,,,,,,,,
74,74,20151105,2016,DAL,CHO,1542.84732,1438.967196,0.763800229,0.236199771,94,108,Charlotte,27,27,24,30,150,23,30,14,27,-170,200.5,-3.5,A,1382,8,L ,,,,,,,,,,,,,,,,,,,74,20151105,2016,DAL,CHO,1542.84732,1438.967196,0.763800229,0.236199771,94,108,Charlotte,27,27,24,30,150,23,30,14,27,-170,200.5,-3.5,A,1382,8,L ,,,,,,,,,,,,,,,,,,
73,73,20151105,2016,DEN,UTA,1451.793552,1547.547392,0.506110412,0.493889588,84,96,Utah,19,21,25,31,-150,24,18,22,20,130,191,3,A,1383,7,L ,,,,,,,,,,,,,,,,,,,73,20151105,2016,DEN,UTA,1451.793552,1547.547392,0.506110412,0.493889588,84,96,Utah,19,21,25,31,-150,24,18,22,20,130,191,3,A,1383,7,L ,,,,,,,,,,,,,,,,,,
72,72,20151105,2016,DEN,UTA,1451.793552,1547.547392,0.506110412,0.493889588,84,96,Miami,22,27,24,23,-180,15,24,22,23,160,197.5,4.5,A,1383,7,L ,,,,,,,,,,,,,,,,,,,72,20151105,2016,DEN,UTA,1451.793552,1547.547392,0.506110412,0.493889588,84,96,Miami,22,27,24,23,-180,15,24,22,23,160,197.5,4.5,A,1383,7,L ,,,,,,,,,,,,,,,,,,
70,70,20151105,2016,MIN,MIA,1353.981457,1478.853394,0.464267424,0.535732576,84,96,Miami,22,27,24,23,-180,15,24,22,23,160,197.5,4.5,A,1384,3,L ,,,,,,,,,,,,,,,,,,,70,20151105,2016,MIN,MIA,1353.981457,1478.853394,0.464267424,0.535732576,84,96,Miami,22,27,24,23,-180,15,24,22,23,160,197.5,4.5,A,1384,3,L ,,,,,,,,,,,,,,,,,,
71,71,20151105,2016,MIN,MIA,1353.981457,1478.853394,0.464267424,0.535732576,84,96,Utah,19,21,25,31,-150,24,18,22,20,130,191,3,A,1384,3,L ,,,,,,,,,,,,,,,,,,,71,20151105,2016,MIN,MIA,1353.981457,1478.853394,0.464267424,0.535732576,84,96,Utah,19,21,25,31,-150,24,18,22,20,130,191,3,A,1384,3,L ,,,,,,,,,,,,,,,,,,
75,75,20151105,2016,POR,MEM,1547.556133,1576.042176,0.601487629,0.398512371,115,96,Memphis,23,23,25,25,-185,18,32,40,25,165,193,4.5,H,1385,16,W ,,,,,,,,,,,,,,,,,,,75,20151105,2016,POR,MEM,1547.556133,1576.042176,0.601487629,0.398512371,115,96,Memphis,23,23,25,25,-185,18,32,40,25,165,193,4.5,H,1385,16,W ,,,,,,,,,,,,,,,,,,
79,79,20151106,2016,BOS,WAS,1497.644636,1533.331981,0.591510542,0.408489458,118,98,Washington,25,24,25,24,105,40,32,28,18,-125,209.5,-2,H,1386,3,W ,,,,,,,,,,,,,,,,,,,79,20151106,2016,BOS,WAS,1497.644636,1533.331981,0.591510542,0.408489458,118,98,Washington,25,24,25,24,105,40,32,28,18,-125,209.5,-2,H,1386,3,W ,,,,,,,,,,,,,,,,,,
80,80,20151106,2016,BRK,LAL,1429.850074,1310.267028,0.779717631,0.220282369,98,104,LALakers,18,34,27,25,135,27,20,25,26,-155,207.5,-3,A,1387,6,L ,,,,,,,,,,,,,,,,,,,80,20151106,2016,BRK,LAL,1429.850074,1310.267028,0.779717631,0.220282369,98,104,LALakers,18,34,27,25,135,27,20,25,26,-155,207.5,-3,A,1387,6,L ,,,,,,,,,,,,,,,,,,
78,78,20151106,2016,CLE,PHI,1672.860091,1310.958327,0.934558664,0.065441336,108,102,Philadelphia,25,25,23,29,950,28,21,32,27,-1650,196.5,-13.5,H,1388,3,W ,,,,,,,,,,,,,,,,,,,78,20151106,2016,CLE,PHI,1672.860091,1310.958327,0.934558664,0.065441336,108,102,Philadelphia,25,25,23,29,950,28,21,32,27,-1650,196.5,-13.5,H,1388,3,W ,,,,,,,,,,,,,,,,,,
84,84,20151106,2016,GSW,DEN,1776.140183,1439.974986,0.924893306,0.075106694,119,104,Denver,23,21,31,29,2000,40,34,25,20,-7000,211,-17,H,1389,0,W ,,,,,,,,,,,,,,,,,,,84,20151106,2016,GSW,DEN,1776.140183,1439.974986,0.924893306,0.075106694,119,104,Denver,23,21,31,29,2000,40,34,25,20,-7000,211,-17,H,1389,0,W ,,,,,,,,,,,,,,,,,,
81,81,20151106,2016,IND,MIA,1489.920791,1489.447234,0.640692784,0.359307216,90,87,Miami,26,23,19,19,-115,16,33,22,19,-105,194.5,1,H,1390,8,W ,,,,,,,,,,,,,,,,,,,81,20151106,2016,IND,MIA,1489.920791,1489.447234,0.640692784,0.359307216,90,87,Miami,26,23,19,19,-115,16,33,22,19,-105,194.5,1,H,1390,8,W ,,,,,,,,,,,,,,,,,,
82,82,20151106,2016,NOP,ATL,1482.608241,1568.648054,0.520079519,0.479920481,115,121,Atlanta,26,32,31,32,-140,28,19,32,36,120,206,2.5,A,1391,1,L ,,,,,,,,,,,,,,,,,,,82,20151106,2016,NOP,ATL,1482.608241,1568.648054,0.520079519,0.479920481,115,121,Atlanta,26,32,31,32,-140,28,19,32,36,120,206,2.5,A,1391,1,L ,,,,,,,,,,,,,,,,,,
77,77,20151106,2016,NYK,MIL,1361.306934,1423.470741,0.554236422,0.445763578,92,99,Milwaukee,30,26,19,24,100,20,33,20,19,-120,196,-1.5,A,1392,0,L ,,,,,,,,,,,,,,,,,,,77,20151106,2016,NYK,MIL,1361.306934,1423.470741,0.554236422,0.445763578,92,99,Milwaukee,30,26,19,24,100,20,33,20,19,-120,196,-1.5,A,1392,0,L ,,,,,,,,,,,,,,,,,,
76,76,20151106,2016,ORL,TOR,1370.039391,1556.071614,0.378659634,0.621340366,92,87,Toronto,15,21,33,18,-240,21,24,19,28,200,196.5,6,H,1393,5,W ,,,,,,,,,,,,,,,,,,,76,20151106,2016,ORL,TOR,1370.039391,1556.071614,0.378659634,0.621340366,92,87,Toronto,15,21,33,18,-240,21,24,19,28,200,196.5,6,H,1393,5,W ,,,,,,,,,,,,,,,,,,
83,83,20151106,2016,PHO,DET,1499.717556,1486.556862,0.657327077,0.342672923,92,100,Detroit,21,21,25,33,160,14,26,23,29,-180,198.5,-4,A,1394,1,L ,,,,,,,,,,,,,,,,,,,83,20151106,2016,PHO,DET,1499.717556,1486.556862,0.657327077,0.342672923,92,100,Detroit,21,21,25,33,160,14,26,23,29,-180,198.5,-4,A,1394,1,L ,,,,,,,,,,,,,,,,,,
85,85,20151106,2016,SAC,HOU,1419.132165,1560.528828,0.440705739,0.559294261,110,116,Houston,29,32,24,31,-200,23,27,28,32,170,219.5,4,A,1395,2,L ,,,,,,,,,,,,,,,,,,,85,20151106,2016,SAC,HOU,1419.132165,1560.528828,0.440705739,0.559294261,110,116,Houston,29,32,24,31,-200,23,27,28,32,170,219.5,4,A,1395,2,L ,,,,,,,,,,,,,,,,,,
88,88,20151107,2016,ATL,WAS,1576.782164,1520.604479,0.710750337,0.289249663,114,99,Washington,19,26,33,21,175,19,22,34,39,-205,206,-4.5,H,1396,19,W ,,,,,,,,,,,,,,,,,,,88,20151107,2016,ATL,WAS,1576.782164,1520.604479,0.710750337,0.289249663,114,99,Washington,19,26,33,21,175,19,22,34,39,-205,206,-4.5,H,1396,19,W ,,,,,,,,,,,,,,,,,,
86,86,20151107,2016,CHI,MIN,1563.739631,1343.387617,0.863432229,0.136567771,93,102,Minnesota,30,28,18,17,380,28,29,20,16,-475,201.5,-9,A,1397,18,L ,,,,,,,,,,,,,,,,,,,86,20151107,2016,CHI,MIN,1563.739631,1343.387617,0.863432229,0.136567771,93,102,Minnesota,30,28,18,17,380,28,29,20,16,-475,201.5,-9,A,1397,18,L ,,,,,,,,,,,,,,,,,,
91,91,20151107,2016,DAL,NOP,1519.370666,1474.474131,0.697219361,0.302780639,107,98,NewOrleans,21,27,22,28,190,26,16,30,35,-230,211.5,-5.5,H,1398,9,W ,,,,,,,,,,,,,,,,,,,91,20151107,2016,DAL,NOP,1519.370666,1474.474131,0.697219361,0.302780639,107,98,NewOrleans,21,27,22,28,190,26,16,30,35,-230,211.5,-5.5,H,1398,9,W ,,,,,,,,,,,,,,,,,,
94,94,20151107,2016,LAC,HOU,1659.955479,1567.12606,0.752131976,0.247868024,105,109,Houston,32,24,27,26,205,32,26,20,27,-245,212,-5.5,A,1399,7,L ,,,,,,,,,,,,,,,,,,,94,20151107,2016,LAC,HOU,1659.955479,1567.12606,0.752131976,0.247868024,105,109,Houston,32,24,27,26,205,32,26,20,27,-245,212,-5.5,A,1399,7,L ,,,,,,,,,,,,,,,,,,
90,90,20151107,2016,MIL,BRK,1433.087141,1415.221665,0.6634012,0.3365988,94,86,Brooklyn,24,20,17,25,235,18,26,23,27,-285,192.5,-6.5,H,1400,9,W ,,,,,,,,,,,,,,,,,,,90,20151107,2016,MIL,BRK,1433.087141,1415.221665,0.6634012,0.3365988,94,86,Brooklyn,24,20,17,25,235,18,26,23,27,-285,192.5,-6.5,H,1400,9,W ,,,,,,,,,,,,,,,,,,
87,87,20151107,2016,PHI,ORL,1310.219324,1379.430985,0.544192363,0.455807637,97,105,Orlando,25,26,30,24,-145,17,27,29,24,125,191,3,A,1401,3,L ,,,,,,,,,,,,,,,,,,,87,20151107,2016,PHI,ORL,1310.219324,1379.430985,0.544192363,0.455807637,97,105,Orlando,25,26,30,24,-145,17,27,29,24,125,191,3,A,1401,3,L ,,,,,,,,,,,,,,,,,,
93,93,20151107,2016,SAC,GSW,1412.534932,1777.639437,0.17857027,0.82142973,94,103,GoldenState,20,26,26,31,-1750,14,24,30,26,950,221,14,A,1402,6,L ,,,,,,,,,,,,,,,,,,,93,20151107,2016,SAC,GSW,1412.534932,1777.639437,0.17857027,0.82142973,94,103,GoldenState,20,26,26,31,-1750,14,24,30,26,950,221,14,A,1402,6,L ,,,,,,,,,,,,,,,,,,
89,89,20151107,2016,SAS,CHO,1668.888068,1462.443851,0.85371426,0.14628574,114,94,Charlotte,21,26,29,18,400,29,22,42,21,-520,193.5,-9,H,1403,8,W ,,,,,,,,,,,,,,,,,,,89,20151107,2016,SAS,CHO,1668.888068,1462.443851,0.85371426,0.14628574,114,94,Charlotte,21,26,29,18,400,29,22,42,21,-520,193.5,-9,H,1403,8,W ,,,,,,,,,,,,,,,,,,
92,92,20151107,2016,UTA,MEM,1559.365958,1564.124627,0.633730218,0.366269782,89,79,Memphis,19,19,19,22,125,21,30,26,12,-145,179.5,-2.5,H,1404,3,W ,,,,,,,,,,,,,,,,,,,92,20151107,2016,UTA,MEM,1559.365958,1564.124627,0.633730218,0.366269782,89,79,Memphis,19,19,19,22,125,21,30,26,12,-145,179.5,-2.5,H,1404,3,W ,,,,,,,,,,,,,,,,,,
95,95,20151108,2016,CLE,IND,1673.599094,1493.639392,0.833630299,0.166369701,101,97,Indiana,22,20,31,24,305,24,23,27,27,-370,197,-8,H,1405,21,W ,,,,,,,,,,,,,,,,,,,95,20151108,2016,CLE,IND,1673.599094,1493.639392,0.833630299,0.166369701,101,97,Indiana,22,20,31,24,305,24,23,27,27,-370,197,-8,H,1405,21,W ,,,,,,,,,,,,,,,,,,
97,97,20151108,2016,MIA,TOR,1485.728632,1546.680019,0.555960046,0.444039954,96,76,Toronto,24,23,16,13,130,22,22,30,22,-150,190.5,-3,H,1406,3,W ,,,,,,,,,,,,,,,,,,,97,20151108,2016,MIA,TOR,1485.728632,1546.680019,0.555960046,0.444039954,96,76,Toronto,24,23,16,13,130,22,22,30,22,-150,190.5,-3,H,1406,3,W ,,,,,,,,,,,,,,,,,,
96,96,20151108,2016,NYK,LAL,1351.690534,1324.895438,0.674781407,0.325218593,99,95,LALakers,25,24,21,25,205,25,20,26,28,-245,212,-6,H,1407,20,W ,,,,,,,,,,,,,,,,,,,96,20151108,2016,NYK,LAL,1351.690534,1324.895438,0.674781407,0.325218593,99,95,LALakers,25,24,21,25,205,25,20,26,28,-245,212,-6,H,1407,20,W ,,,,,,,,,,,,,,,,,,
98,98,20151108,2016,OKC,PHO,1560.402507,1486.59328,0.73116205,0.26883795,124,103,Phoenix,29,25,23,26,345,29,31,29,35,-425,212.5,-8.5,H,1408,9,W ,,,,,,,,,,,,,,,,,,,98,20151108,2016,OKC,PHO,1560.402507,1486.59328,0.73116205,0.26883795,124,103,Phoenix,29,25,23,26,345,29,31,29,35,-425,212.5,-8.5,H,1408,9,W ,,,,,,,,,,,,,,,,,,
99,99,20151108,2016,POR,DET,1559.473682,1499.681138,0.715009468,0.284990532,103,120,Detroit,23,24,32,41,110,32,25,35,11,-130,200,-2,A,1409,6,L ,,,,,,,,,,,,,,,,,,,99,20151108,2016,POR,DET,1559.473682,1499.681138,0.715009468,0.284990532,103,120,Detroit,23,24,32,41,110,32,25,35,11,-130,200,-2,A,1409,6,L ,,,,,,,,,,,,,,,,,,
102,102,20151109,2016,ATL,MIN,1583.705723,1365.988919,0.861633607,0.138366393,107,117,Minnesota,30,42,21,24,325,19,23,42,23,-400,204,-8.5,A,1410,2,L ,,,,,,,,,,,,,,,,,,,102,20151109,2016,ATL,MIN,1583.705723,1365.988919,0.861633607,0.138366393,107,117,Minnesota,30,42,21,24,325,19,23,42,23,-400,204,-8.5,A,1410,2,L ,,,,,,,,,,,,,,,,,,
103,103,20151109,2016,DEN,POR,1438.475732,1535.457421,0.504343589,0.495656411,108,104,Portland,33,25,22,24,-120,29,28,22,29,100,206,1,H,1411,14,W ,,,,,,,,,,,,,,,,,,,103,20151109,2016,DEN,POR,1438.475732,1535.457421,0.504343589,0.495656411,108,104,Portland,33,25,22,24,-120,29,28,22,29,100,206,1,H,1411,14,W ,,,,,,,,,,,,,,,,,,
105,105,20151109,2016,GSW,DET,1780.507511,1523.697398,0.886347558,0.113652442,109,95,Detroit,15,31,30,19,800,27,28,25,29,-1300,209.5,-12.5,H,1412,1,W ,,,,,,,,,,,,,,,,,,,105,20151109,2016,GSW,DET,1780.507511,1523.697398,0.886347558,0.113652442,109,95,Detroit,15,31,30,19,800,27,28,25,29,-1300,209.5,-12.5,H,1412,1,W ,,,,,,,,,,,,,,,,,,
100,100,20151109,2016,IND,ORL,1491.920093,1389.56231,0.762215593,0.237784407,97,84,Orlando,25,23,23,13,160,25,24,23,25,-180,195,-4,H,1413,12,W ,,,,,,,,,,,,,,,,,,,100,20151109,2016,IND,ORL,1491.920093,1389.56231,0.762215593,0.237784407,97,84,Orlando,25,23,23,13,160,25,24,23,25,-180,195,-4,H,1413,12,W ,,,,,,,,,,,,,,,,,,
106,106,20151109,2016,LAC,MEM,1648.70668,1557.060894,0.750859551,0.249140449,94,92,Memphis,26,20,20,26,230,25,21,24,24,-290,200,-7,H,1414,14,W ,,,,,,,,,,,,,,,,,,,106,20151109,2016,LAC,MEM,1648.70668,1557.060894,0.750859551,0.249140449,94,92,Memphis,26,20,20,26,230,25,21,24,24,-290,200,-7,H,1414,14,W ,,,,,,,,,,,,,,,,,,
101,101,20151109,2016,PHI,CHI,1300.087999,1541.138329,0.307474913,0.692525087,88,111,Chicago,31,21,24,35,-725,22,21,19,26,525,198.5,10.5,A,1415,6,L ,,,,,,,,,,,,,,,,,,,101,20151109,2016,PHI,CHI,1300.087999,1541.138329,0.307474913,0.692525087,88,111,Chicago,31,21,24,35,-725,22,21,19,26,525,198.5,10.5,A,1415,6,L ,,,,,,,,,,,,,,,,,,
104,104,20151109,2016,SAC,SAS,1409.666858,1672.736904,0.281161669,0.718838331,88,106,SanAntonio,23,26,23,34,-340,24,19,26,19,275,202.5,7.5,A,1416,4,L ,,,,,,,,,,,,,,,,,,,104,20151109,2016,SAC,SAS,1409.666858,1672.736904,0.281161669,0.718838331,88,106,SanAntonio,23,26,23,34,-340,24,19,26,19,275,202.5,7.5,A,1416,4,L ,,,,,,,,,,,,,,,,,,
107,107,20151110,2016,CLE,UTA,1675.318393,1566.429691,0.768962119,0.231037881,118,114,Utah,22,26,32,34,195,27,25,28,38,-235,187,-5.5,H,1417,8,W ,,,,,,,,,,,,,,,,,,,107,20151110,2016,CLE,UTA,1675.318393,1566.429691,0.768962119,0.231037881,118,114,Utah,22,26,32,34,195,27,25,28,38,-235,187,-5.5,H,1417,8,W ,,,,,,,,,,,,,,,,,,
