,lead_changes,h_Avg_pts,h_Avg_pts_alwd,h_fga,h_fg_pct,h_fg2a,h_fg2_pct,h_fg3a,h_fg3_pct,h_fta,h_ft_pct,h_opp_fga,h_opp_fg_pct,h_opp_fg2a,h_opp_fg2_pct,h_opp_fg3a,h_opp_fg3_pct,h_opp_fta,result,home_id1,opp_id_x,Date1,lead_changes,Avg_pts_alwd,Avg_pts,fg,fga,fg_pct,fg2a,fg2_pct,fg3a,fg3_pct,fta,opp_fga,opp_fg_pct,opp_fg2a,opp_fg2_pct,opp_fg3a,opp_fg3_pct,opp_fta,opp_ft_pct,home_id,opp_id_x,Date,season,neutral,opp_id_y,elo1_pre,elo2_pre,elo_prob1,elo_prob2,score1,score2
754,5.6,108.9,104.9,88.5,0.4569,61.4,0.4949,27.1,0.3714,25.1,0.7346,87.4,0.4382,56.3,0.4795,31.1,0.3603,20.9,W,ATL,ORL,2/4/17,5.5,114.7,102.6,42.6,86.2,0.4955,56.2,0.5673,30,0.358,24.5,86.3,0.4455,59.1,0.4975,27.2,0.3404,22,0.761,ATL,ORL,2/4/17,2017,0,ORL,1504.97892,1395.961729,0.769093498,0.230906502,113,86
755,4.8,111.5,103.2,85.1,0.4883,62.3,0.5419,22.8,0.3413,24.5,0.8206,83.7,0.4397,54,0.4898,29.7,0.3533,24,W,IND,DET,2/4/17,11.2,109.5,100.6,40.8,84.1,0.4838,56.1,0.5073,28,0.4302,21,87.7,0.4547,64.6,0.5046,23.1,0.3187,18.4,0.7115,IND,DET,2/4/17,2017,0,DET,1523.266737,1482.174309,0.692576688,0.307423312,105,84
756,7,107.5,100.4,82.2,0.4884,55.7,0.5148,26.5,0.4325,22.9,0.6989,85.3,0.4489,60.2,0.5155,25.1,0.2909,22.4,W,MIA,PHI,2/4/17,6.7,109.8,101.5,41.5,87.3,0.476,64.4,0.4984,22.9,0.406,23.4,83.9,0.4338,56.3,0.4772,27.6,0.3445,24.7,0.7803,MIA,PHI,2/4/17,2017,0,PHI,1494.490474,1375.786438,0.778847307,0.221152693,125,102
757,6,105,101,83.9,0.4734,62.2,0.5086,21.7,0.3674,22.9,0.7772,82.1,0.4529,56,0.502,26.1,0.3416,22.9,L,MIN,MEM,2/4/17,4,104.6,108.8,34.9,78.7,0.4438,50.5,0.5019,28.2,0.346,31.1,84.3,0.4704,57.7,0.5123,26.6,0.3698,24.9,0.7844,MIN,MEM,2/4/17,2017,0,MEM,1452.178229,1571.775721,0.471826814,0.528173186,99,107
758,9.6,105.7,108.4,88.7,0.4632,63.4,0.4996,25.3,0.372,19.2,0.7394,86.9,0.4661,56.4,0.5163,30.5,0.3712,20.2,L,NYK,CLE,2/4/17,4.7,110.1,107.6,41.4,85.8,0.4834,55.2,0.5502,30.6,0.3602,21.5,84.9,0.4456,51,0.503,33.9,0.3606,25.3,0.7836,NYK,CLE,2/4/17,2017,0,CLE,1435.249482,1618.782948,0.38204971,0.61795029,104,111
759,5.9,107.7,114.5,84.6,0.4573,62.8,0.4947,21.8,0.3548,27.7,0.8311,83.3,0.5036,59.3,0.5439,24,0.386,27.3,L,PHO,MIL,2/4/17,4.8,109.3,102.5,40.1,86.3,0.4663,56.7,0.5105,29.6,0.3894,23.6,81.4,0.472,59,0.5135,22.4,0.3628,24.1,0.7427,PHO,MIL,2/4/17,2017,0,MIL,1377.612259,1452.79611,0.535652699,0.464347301,112,137
760,5.1,104.2,109.5,79,0.4686,54,0.5051,25,0.3874,25.2,0.8133,83,0.4701,52.1,0.513,30.9,0.3937,24.2,W,SAC,GSW,2/4/17,6.5,108.2,115.4,40.6,88.5,0.4606,60.2,0.5193,28.3,0.3342,24.1,85.6,0.4882,52.8,0.5624,32.8,0.362,24.1,0.814,SAC,GSW,2/4/17,2017,0,GSW,1431.236725,1793.521622,0.180963509,0.819036491,109,106
761,7.2,112.5,97,84.3,0.4958,60.9,0.5262,23.4,0.4112,25.2,0.7818,84.3,0.4197,60.8,0.4531,23.5,0.3371,23.3,W,SAS,DEN,2/4/17,8.3,117.2,110.8,44.8,89.2,0.5045,63.5,0.5495,25.7,0.3977,22.3,90.4,0.4586,61.6,0.512,28.8,0.3568,23.8,0.7358,SAS,DEN,2/4/17,2017,0,DEN,1692.414542,1484.708377,0.854619149,0.145380851,121,97
762,8.9,101.9,93.5,78.5,0.4691,51.6,0.529,26.9,0.3459,25.4,0.7244,80.9,0.4384,57.4,0.4677,23.5,0.3702,18.6,W,UTA,CHO,2/4/17,7.5,112.2,102.9,40.8,88.4,0.4625,54.4,0.5173,34,0.3752,21.8,85.5,0.4262,56.6,0.466,28.9,0.3462,22.3,0.8731,UTA,CHO,2/4/17,2017,0,CHO,1585.55954,1501.826407,0.742241763,0.257758237,105,98
763,3.8,112.5,100.2,85.3,0.512,61.2,0.548,24.1,0.4312,18,0.8333,85.6,0.4257,59.1,0.4752,26.5,0.3223,24.6,W,WAS,NOP,2/4/17,10,102.7,100.1,39.6,89.4,0.4438,59.6,0.5008,29.8,0.3314,18.4,86.7,0.4439,61.8,0.4744,24.9,0.3758,19.7,0.7154,WAS,NOP,2/4/17,2017,0,NOP,1596.252046,1403.295808,0.843749039,0.156250961,105,91
764,9.5,114.4,107.9,87.1,0.4675,50.2,0.5443,36.9,0.3677,23,0.8503,89.1,0.4528,60.9,0.5145,28.2,0.327,24.7,W,BOS,LAC,2/5/17,2.6,116.8,105.5,41.9,87.4,0.4799,55.8,0.5612,31.6,0.357,26.6,85.1,0.4496,55.4,0.4797,29.7,0.3839,23.5,0.7751,BOS,LAC,2/5/17,2017,0,LAC,1588.739832,1564.702629,0.671287839,0.328712161,107,102
765,6,98.2,110.7,85.5,0.4212,54,0.4853,31.5,0.3085,19.8,0.8086,91,0.4516,65.4,0.481,25.6,0.3719,26.1,L,BRK,TOR,2/5/17,7.5,107,100.9,37,82.6,0.4503,56.1,0.473,26.5,0.4013,27.4,85.1,0.4423,60,0.4994,25.1,0.3249,23.5,0.7665,BRK,TOR,2/5/17,2017,0,TOR,1272.638282,1545.388759,0.270037627,0.729962373,95,103
766,9.2,110,102.7,84.8,0.4644,57.9,0.5229,26.9,0.3444,29.1,0.7834,84.9,0.4621,62.6,0.5064,22.3,0.336,21.9,W,OKC,POR,2/5/17,9.3,108.5,103.9,39.1,86.2,0.4565,60.3,0.484,25.9,0.397,25.8,86,0.4426,61.4,0.4962,24.6,0.315,25.8,0.8072,OKC,POR,2/5/17,2017,0,POR,1557.605197,1500.795545,0.711497657,0.288502343,105,99
767,5.1,107.9,107.1,87.1,0.4572,60.9,0.4923,26.2,0.3759,25.8,0.7305,87,0.4578,56.4,0.5026,30.6,0.3698,20.6,L,ATL,UTA,2/6/17,8.2,99.1,100.4,36.5,80.2,0.4566,57.5,0.499,22.7,0.3439,23.3,80.9,0.4604,57.3,0.5045,23.6,0.3549,23.9,0.7384,ATL,UTA,2/6/17,2017,0,UTA,1512.994805,1589.340682,0.533988522,0.466011478,95,120
768,4.4,116,110.5,84.9,0.4966,57.3,0.5487,27.6,0.3823,25.5,0.8352,88.4,0.4898,61.9,0.5362,26.5,0.3811,17.2,W,DEN,DAL,2/6/17,6.6,102.7,99.7,38.2,78.3,0.489,56.1,0.5306,22.2,0.3977,23.4,82.3,0.4587,51.7,0.4907,30.6,0.4021,15.3,0.7808,DEN,DAL,2/6/17,2017,0,DAL,1480.363361,1480.1845,0.640302168,0.359697832,110,87
769,5.9,111.3,106.2,91.9,0.4734,65.5,0.5135,26.4,0.3708,19.8,0.7331,83.5,0.4659,60.5,0.5085,23,0.3529,26,W,DET,PHI,2/6/17,6.2,110.1,100.5,42.6,88.5,0.4823,67.4,0.5176,21.1,0.3812,22.6,84.5,0.4294,56.9,0.4767,27.6,0.3303,24.9,0.7597,DET,PHI,2/6/17,2017,0,PHI,1472.811017,1368.984771,0.76374427,0.23625573,113,96
770,5,110.6,101.3,85.6,0.4835,62.5,0.5354,23.1,0.3417,24.5,0.7999,83.3,0.437,54.7,0.482,28.6,0.3527,23.4,W,IND,OKC,2/6/17,5.3,105.7,100.1,38.9,86.2,0.4521,62.7,0.4919,23.5,0.3473,25.9,88,0.4249,62.1,0.4846,25.9,0.2783,23.3,0.7746,IND,OKC,2/6/17,2017,0,OKC,1532.630029,1561.569682,0.600861561,0.399138439,93,90
771,8.2,99.5,95.3,85.4,0.4278,59.5,0.4543,25.9,0.3641,21.9,0.8091,79,0.424,48.8,0.5012,30.2,0.2906,26.8,W,MEM,SAS,2/6/17,8.6,103.2,107,38.9,85.5,0.4535,59,0.5018,26.5,0.342,21.3,86.4,0.4618,63.5,0.486,22.9,0.3925,22.9,0.7973,MEM,SAS,2/6/17,2017,0,SAS,1580.211195,1696.759558,0.476202983,0.523797017,89,74
772,5.3,107.4,103,83.2,0.487,62.7,0.5199,20.5,0.3825,23.9,0.7891,83.4,0.4559,56.7,0.4949,26.7,0.3679,21.5,L,MIN,MIA,2/6/17,5.4,107.3,102.4,38.8,81.5,0.4766,58.1,0.5047,23.4,0.4043,25.4,86,0.4579,58.5,0.5076,27.5,0.3556,18.8,0.751,MIN,MIA,2/6/17,2017,0,MIA,1443.742756,1501.292141,0.560789147,0.439210853,113,115
773,6.2,108.5,108.2,91.5,0.4524,59.8,0.4896,31.7,0.3838,19,0.72,89.9,0.4461,61.4,0.4825,28.5,0.3701,21.4,W,NOP,PHO,2/6/17,10,108.1,104,39.5,83.9,0.4707,59.1,0.5105,24.8,0.3784,24.9,85.6,0.449,64.6,0.483,21,0.3406,24.1,0.8291,NOP,PHO,2/6/17,2017,0,PHO,1400.039639,1356.657281,0.695376153,0.304623847,111,106
774,9.3,105,108.6,88.2,0.4612,63.1,0.4972,25.1,0.3705,19.8,0.7293,87.8,0.4608,58.1,0.5105,29.7,0.3609,21.3,L,NYK,LAL,2/6/17,3.9,113.3,98.5,42.4,86.1,0.4928,58.3,0.5544,27.8,0.3606,23,87.2,0.4129,60.7,0.4543,26.5,0.3205,23.2,0.7867,NYK,LAL,2/6/17,2017,0,LAL,1429.223959,1356.8848,0.729495398,0.270504602,107,121
775,4.4,105.1,109.5,79.7,0.4774,54.7,0.5184,25,0.3874,24,0.8115,82.4,0.4726,53.1,0.5208,29.3,0.3767,26.4,L,SAC,CHI,2/6/17,8.4,103.6,105.3,39.6,87.8,0.4532,60.5,0.4953,27.3,0.3598,18.4,84.4,0.4694,62,0.5235,22.4,0.307,25.1,0.7773,SAC,CHI,2/6/17,2017,0,CHI,1442.826401,1498.546395,0.563381255,0.436618745,107,112
776,9.4,113.4,108.7,85.9,0.473,60.2,0.5169,25.7,0.372,26.7,0.8395,85.1,0.4636,56.4,0.5107,28.7,0.3719,24.6,W,TOR,LAC,2/6/17,2.3,118.4,106.6,42,87.1,0.4827,56,0.5612,31.1,0.3642,27.4,84.7,0.4569,55.2,0.4868,29.5,0.3913,23.5,0.7696,TOR,LAC,2/6/17,2017,0,LAC,1549.696885,1560.493734,0.625625335,0.374374665,118,109
777,5.3,114.2,104.7,86.9,0.5059,62.1,0.5433,24.8,0.4226,19.2,0.8289,87.4,0.4358,59.6,0.4859,27.8,0.3323,24.9,L,WAS,CLE,2/6/17,5.8,112.7,109.5,42.4,87.9,0.4826,56.8,0.5471,31.1,0.3641,21.8,85.6,0.4483,51,0.5049,34.6,0.3654,25.6,0.7817,WAS,CLE,2/6/17,2017,0,CLE,1599.508215,1624.80847,0.605875172,0.394124828,135,140
778,6.5,107.4,102.1,85.9,0.4484,58.6,0.5,27.3,0.3459,25.3,0.8574,85.8,0.4452,55.1,0.4936,30.7,0.3548,19.2,W,CHO,BRK,2/7/17,5.7,116.6,109.2,43.9,91.7,0.4808,66,0.5176,25.7,0.3873,23.2,85.2,0.4647,53.4,0.4997,31.8,0.3945,20.8,0.8176,CHO,BRK,2/7/17,2017,0,BRK,1498.045265,1268.330156,0.869664174,0.130335826,111,107
779,8.2,105,97.7,82,0.4611,52,0.5168,30,0.3615,21.9,0.8529,81.7,0.4412,57.8,0.4854,23.9,0.3353,22.5,L,DAL,POR,2/7/17,9.9,107.2,103.2,38.8,86.5,0.4502,60.1,0.476,26.4,0.3964,24.7,86,0.4402,61.4,0.4806,24.6,0.34,24.2,0.8139,DAL,POR,2/7/17,2017,0,POR,1468.150668,1496.831061,0.601219431,0.398780569,113,114
780,7,112.6,106.5,89.2,0.4464,47.8,0.5522,41.4,0.325,26.9,0.73,88.7,0.4655,58.6,0.5377,30.1,0.3191,19.7,W,HOU,ORL,2/7/17,6.3,116.4,103.5,42.8,86.4,0.4966,55.8,0.5604,30.6,0.3751,25.7,86.1,0.4554,59,0.5124,27.1,0.3375,21.1,0.762,HOU,ORL,2/7/17,2017,0,ORL,1602.866486,1387.945843,0.859703431,0.140296569,128,104
781,4.2,108.2,106.5,87.2,0.462,61.1,0.5076,26.1,0.3555,24.9,0.7545,88,0.4511,55.7,0.4984,32.3,0.366,20.5,W,ATL,DEN,2/8/17,8.3,117,111.2,44.8,89.9,0.5003,65.1,0.5466,24.8,0.3829,22.8,91.4,0.4553,62.1,0.5053,29.3,0.3581,23.9,0.7327,ATL,DEN,2/8/17,2017,0,DEN,1492.124725,1492.397193,0.639703578,0.360296422,117,106
782,6.4,99.7,111.6,86.8,0.4168,54.7,0.4843,32.1,0.2988,21.7,0.8015,91.3,0.4534,65.9,0.4808,25.4,0.3783,26.7,L,BRK,WAS,2/8/17,6.1,104.4,107.8,38,85.4,0.4454,53.9,0.5029,31.5,0.3456,22.8,90.2,0.4668,62.8,0.5142,27.4,0.3665,18.2,0.7659,BRK,WAS,2/8/17,2017,0,WAS,1267.025662,1590.438679,0.216518966,0.783481034,110,114
783,6.7,112.8,107.4,92.4,0.4814,67.2,0.5324,25.2,0.3387,20.7,0.7423,84.2,0.4709,61.7,0.5204,22.5,0.3397,26.3,W,DET,LAL,2/8/17,4.7,114.5,99.7,43,86.9,0.4948,60.2,0.5576,26.7,0.3449,24,87.1,0.4203,60.6,0.4676,26.5,0.3118,23.4,0.788,DET,LAL,2/8/17,2017,0,LAL,1478.761779,1378.650786,0.759863532,0.240136468,121,102
784,5.3,124.5,105.8,88.9,0.5262,57.7,0.5764,31.2,0.4383,22.3,0.7837,91.1,0.4378,61.4,0.506,29.7,0.2964,21.5,W,GSW,CHI,2/8/17,8.4,104.8,104.4,40.5,88.2,0.4616,60,0.5016,28.2,0.3766,16.7,85.2,0.4679,62.7,0.5245,22.5,0.2976,23.9,0.7704,GSW,CHI,2/8/17,2017,0,CHI,1781.931946,1506.767054,0.896564566,0.103435434,123,92
785,5.5,111.2,104.4,85.7,0.4854,62,0.5329,23.7,0.3569,24.1,0.7978,83.3,0.4501,53.4,0.497,29.9,0.371,22.9,L,IND,CLE,2/8/17,5.4,113.6,111.1,42.4,87,0.4875,56.4,0.5437,30.6,0.3861,22.5,85.2,0.4599,50.3,0.5147,34.9,0.3825,23.9,0.8019,IND,CLE,2/8/17,2017,0,CLE,1536.85283,1633.878006,0.504281011,0.495718989,117,132
786,7.1,103.2,96.2,83.3,0.4463,57.3,0.461,26,0.4137,23.5,0.8023,81.1,0.4118,51.3,0.4823,29.8,0.2827,27.7,W,MEM,PHO,2/8/17,9.5,107.2,103.3,38.3,82.4,0.4653,56.9,0.4943,25.5,0.4073,25.8,86.9,0.4337,65.2,0.4705,21.7,0.3185,25.1,0.8323,MEM,PHO,2/8/17,2017,0,PHO,1594.504664,1352.81097,0.877282814,0.122717186,110,91
787,6.8,108.5,108,81.5,0.4919,61,0.5209,20.5,0.4178,26.2,0.7667,81.2,0.4787,50.2,0.5429,31,0.3792,23.7,L,MIL,MIA,2/8/17,3.6,104.4,101.6,38.3,81.2,0.4717,59.5,0.5029,21.7,0.3912,25.3,85.6,0.4523,57.6,0.5045,28,0.3496,19.6,0.7532,MIL,MIA,2/8/17,2017,0,MIA,1473.751088,1506.901968,0.595033767,0.404966233,88,106
788,4.6,109.4,104.5,83.2,0.492,62.8,0.5257,20.4,0.3843,24.8,0.8077,83.6,0.4675,56.4,0.5113,27.2,0.3724,20.7,W,MIN,TOR,2/8/17,7.2,106.8,99.5,37.2,81.4,0.4589,56.2,0.4888,25.2,0.3912,27.3,85.5,0.4395,59.3,0.505,26.2,0.3054,22.3,0.7459,MIN,TOR,2/8/17,2017,0,TOR,1438.132929,1556.499623,0.473592797,0.526407203,112,109
789,5.9,107.7,111.1,90.5,0.4519,59.3,0.4945,31.2,0.3701,19.4,0.7389,89.3,0.4612,61.3,0.4976,28,0.3842,21.7,L,NOP,UTA,2/8/17,6.9,98.5,102.9,36.1,79.6,0.4551,56.1,0.5034,23.5,0.3397,23.6,82.2,0.4642,58,0.506,24.2,0.3641,23.6,0.7486,NOP,UTA,2/8/17,2017,0,UTA,1403.885949,1610.210763,0.351590607,0.648409393,94,127
790,10.3,106.2,109,89.1,0.4642,63.4,0.5057,25.7,0.362,19.2,0.7418,87.9,0.4602,58.8,0.5127,29.1,0.3525,22.7,L,NYK,LAC,2/8/17,3.4,115.9,106.9,42.1,88.2,0.4771,58.4,0.5441,29.8,0.3588,24.9,84.3,0.4589,55.6,0.4882,28.7,0.3919,24.7,0.7562,NYK,LAC,2/8/17,2017,0,LAC,1407.457974,1553.690997,0.43385529,0.56614471,115,119
791,4.6,103.7,103.3,83.4,0.4478,53.1,0.5111,30.3,0.3399,24.4,0.7757,82.1,0.448,57.6,0.4795,24.5,0.3753,26.2,L,PHI,SAS,2/8/17,8.5,102.9,108,38.4,85.6,0.447,58.5,0.4929,27.1,0.3409,22,84.6,0.4743,61.4,0.4973,23.2,0.4109,22.9,0.8013,PHI,SAS,2/8/17,2017,0,SAS,1363.034009,1682.466089,0.220431669,0.779568331,103,111
792,4.6,105.7,108,80.3,0.4761,54.8,0.5174,25.5,0.3874,23.8,0.8224,82.5,0.4637,52.8,0.5148,29.7,0.3651,26.2,W,SAC,BOS,2/8/17,5.1,109.8,108.4,39.7,84.1,0.4738,58.5,0.5156,25.6,0.3896,25.6,85.5,0.4436,50.1,0.5223,35.4,0.329,24.5,0.8379,SAC,BOS,2/8/17,2017,0,BOS,1434.605742,1592.948726,0.416818103,0.583181897,108,92
793,5.3,107.8,104.6,85.1,0.4532,57.8,0.5029,27.3,0.3575,24.9,0.8725,86.3,0.4498,54.4,0.5063,31.9,0.3516,19.9,L,CHO,HOU,2/9/17,7.1,113.7,114.7,42.2,85.2,0.4977,57,0.5688,28.2,0.3472,24.1,84.3,0.4695,46.2,0.5697,38.1,0.3452,27.7,0.8174,CHO,HOU,2/9/17,2017,0,HOU,1499.349759,1607.040218,0.488934348,0.511065652,95,107
794,7.4,104.9,97.7,82.9,0.4643,54.1,0.5315,28.8,0.3334,22,0.8372,81,0.4425,57.2,0.4834,23.8,0.3434,22.8,W,DAL,UTA,2/9/17,6.4,100.8,103.3,37.2,80.5,0.4634,57.7,0.5087,22.8,0.3425,23.8,81.4,0.4682,56.7,0.506,24.7,0.3797,23.3,0.751,DAL,UTA,2/9/17,2017,0,UTA,1462.99644,1625.40204,0.411144639,0.588855361,112,105
795,9.8,110.4,103.5,87.3,0.461,59.3,0.5238,28,0.3302,27,0.7868,83.8,0.4669,61.6,0.5091,22.2,0.3472,22.9,W,OKC,CLE,2/9/17,5.2,113.8,110,42.8,88.9,0.4818,58.3,0.5352,30.6,0.3824,21.9,84.9,0.4543,51.3,0.5026,33.6,0.386,25,0.7891,OKC,CLE,2/9/17,2017,0,CLE,1557.346881,1647.489135,0.514182631,0.485817369,118,109
796,6.2,100.1,105.1,85.8,0.4512,61,0.5026,24.8,0.3371,20,0.7267,82.7,0.4632,54.5,0.5029,28.2,0.4019,22.6,L,ORL,PHI,2/9/17,6.7,111.7,101.2,43.1,89.1,0.4849,68.6,0.5158,20.5,0.3918,23.3,84.6,0.4321,56.9,0.4767,27.7,0.34,24.9,0.7523,ORL,PHI,2/9/17,2017,0,PHI,1383.772112,1359.629007,0.671422343,0.328577657,111,112
797,7.1,111.1,108.1,89.1,0.4738,59.5,0.5318,29.6,0.3515,21,0.7686,85.6,0.4455,57.8,0.4775,27.8,0.3756,26,L,POR,BOS,2/9/17,5.7,111.4,109.9,40,84.9,0.4722,59.1,0.5144,25.8,0.3867,26.2,85.6,0.4464,50,0.5264,35.6,0.3302,25.3,0.8457,POR,BOS,2/9/17,2017,0,BOS,1501.985289,1575.748491,0.537686179,0.462313821,111,120
798,6.8,99.9,110.7,86.2,0.4198,55,0.4855,31.2,0.3043,22.2,0.8026,91.3,0.4502,65.9,0.4765,25.4,0.3783,25,L,BRK,MIA,2/10/17,3.7,104.4,103.4,38.2,81.6,0.4681,60.2,0.4972,21.4,0.3921,25.9,85.7,0.4573,57.7,0.5097,28,0.3539,20.1,0.7687,BRK,MIA,2/10/17,2017,0,MIA,1264.702237,1526.05139,0.283168154,0.716831846,99,108
799,5.5,112.6,105.8,92.8,0.4795,68.3,0.5261,24.5,0.3431,20.4,0.749,84,0.4638,61.8,0.5115,22.2,0.3371,26.2,L,DET,SAS,2/10/17,7.8,103.1,107.3,38.8,86.9,0.4451,61.1,0.4913,25.8,0.3303,21.7,85,0.4743,61.9,0.5015,23.1,0.3983,22.3,0.7861,DET,SAS,2/10/17,2017,0,SAS,1485.306239,1685.871091,0.359186243,0.640813757,92,103
800,6.1,103,97.2,82.6,0.445,57,0.4614,25.6,0.4083,24.6,0.8026,80.7,0.4217,51.3,0.4891,29.4,0.2958,27.7,L,MEM,GSW,2/10/17,4.7,107.6,115.7,39.7,88.7,0.4491,60.7,0.5014,28,0.3343,25,85.6,0.483,52.2,0.5529,33.4,0.3668,25.5,0.7986,MEM,GSW,2/10/17,2017,0,GSW,1597.551596,1785.495093,0.376074557,0.623925443,107,122
801,6.8,107.6,110.6,81.1,0.4882,60.3,0.5221,20.8,0.4104,26.6,0.7617,80.8,0.4839,49.1,0.5429,31.7,0.3984,25.4,L,MIL,LAL,2/10/17,3.7,114.1,101,42.7,86.4,0.4943,60.2,0.5597,26.2,0.3371,24.1,86,0.4304,59.5,0.4748,26.5,0.3279,23.6,0.7891,MIL,LAL,2/10/17,2017,0,LAL,1454.601666,1372.106327,0.740876204,0.259123796,114,122
802,6.1,109.9,107.5,84.3,0.482,62.8,0.5221,21.5,0.369,25.9,0.8113,83.3,0.4813,56.4,0.5313,26.9,0.374,22.5,L,MIN,NOP,2/10/17,11.4,104,101.5,40.1,89.4,0.4499,60.2,0.5141,29.2,0.3203,19.5,84.9,0.4609,59.2,0.5009,25.7,0.365,19.8,0.7203,MIN,NOP,2/10/17,2017,0,NOP,1444.106584,1388.694671,0.709843252,0.290156748,106,122
803,9.8,108.1,111.6,89,0.4754,62.3,0.5273,26.7,0.3577,18.5,0.7435,89.6,0.4696,60.1,0.517,29.5,0.3704,20.6,L,NYK,DEN,2/10/17,7.8,119.1,113.7,46.1,90.8,0.5098,64.7,0.5613,26.1,0.389,21.3,92.7,0.4682,63.3,0.5166,29.4,0.3726,22.1,0.7206,NYK,DEN,2/10/17,2017,0,DEN,1402.165984,1485.048755,0.524613761,0.475386239,123,131
804,6.2,109.3,115.2,86.4,0.461,65,0.4973,21.4,0.3578,26.8,0.8339,82.8,0.507,59.2,0.5476,23.6,0.3862,27.9,W,PHO,CHI,2/10/17,8.7,106.9,103.5,41.9,89.4,0.4711,61.8,0.5094,27.6,0.3867,15.6,85.3,0.4627,63.9,0.5214,21.4,0.2806,24.6,0.7789,PHO,CHI,2/10/17,2017,0,CHI,1349.764038,1503.203907,0.42369465,0.57630535,115,97
805,5.2,106.7,108.1,79.6,0.4822,53.5,0.5155,26.1,0.4074,23.7,0.8118,81.2,0.468,51.6,0.5267,29.6,0.3599,27.2,W,SAC,ATL,2/10/17,6.2,103.6,105.9,38.6,88.4,0.4369,55.9,0.489,32.5,0.3479,20.7,82.7,0.4631,56.7,0.505,26,0.3806,25.9,0.763,SAC,ATL,2/10/17,2017,0,ATL,1451.805977,1499.473163,0.574748524,0.425251476,108,107
806,4.9,114.2,104.9,87.8,0.4943,62.3,0.5362,25.5,0.4026,21.3,0.8067,87.8,0.437,59.7,0.4936,28.1,0.3124,24.7,W,WAS,IND,2/10/17,4.7,108.4,105.9,39.3,84,0.4666,57.1,0.5133,26.9,0.3639,25.4,80.7,0.4859,59.1,0.5104,21.6,0.419,22.8,0.8292,WAS,IND,2/10/17,2017,0,IND,1592.762104,1523.241702,0.726281581,0.273718419,112,107
807,5.1,107.1,103.2,85.8,0.4454,57.2,0.4955,28.6,0.3551,24.6,0.8605,86.3,0.4463,54.1,0.5036,32.2,0.3476,19.4,L,CHO,LAC,2/11/17,3.6,114.7,108.8,42.1,88.9,0.4732,58.3,0.539,30.6,0.3594,23.4,85.3,0.4647,56.2,0.4881,29.1,0.4064,24.6,0.7355,CHO,LAC,2/11/17,2017,0,LAC,1488.040646,1558.982986,0.541720105,0.458279895,102,107
808,7.4,113.4,105.6,87.1,0.4861,53.1,0.563,34,0.3653,24,0.681,91.2,0.4442,62.6,0.4872,28.6,0.3504,17.7,W,CLE,DEN,2/11/17,7.2,118.9,112.7,45.7,89.7,0.512,63.1,0.563,26.6,0.395,21.4,92.3,0.4609,62.7,0.5025,29.6,0.3793,22.5,0.7292,CLE,DEN,2/11/17,2017,0,DEN,1638.10541,1494.70728,0.802360329,0.197639671,125,109
809,6.1,106.6,95.5,84.1,0.4682,54.7,0.5275,29.4,0.351,20.9,0.8381,80.7,0.4368,56.3,0.487,24.4,0.3152,22.4,W,DAL,ORL,2/11/17,5.2,117.1,101.9,43.4,87.9,0.4948,56.4,0.5504,31.5,0.3891,23.7,85.1,0.452,58.4,0.5108,26.7,0.3283,21.1,0.7675,DAL,ORL,2/11/17,2017,0,ORL,1473.424877,1377.74597,0.75517731,0.24482269,112,80
810,6.9,115.8,107.6,89.1,0.4528,48,0.548,41.1,0.3442,28.7,0.7381,89.4,0.4612,59.7,0.5255,29.7,0.3324,21.1,W,HOU,PHO,2/11/17,7.5,111.4,104.9,39,83.6,0.4668,56.5,0.4924,27.1,0.4173,27.7,87.6,0.4317,65.4,0.4694,22.2,0.3137,26.7,0.8392,HOU,PHO,2/11/17,2017,0,PHO,1618.34933,1368.102897,0.882485491,0.117514509,133,102
811,5.4,109.5,105.6,84.4,0.4833,60.7,0.5288,23.7,0.3615,24.1,0.7894,80.9,0.4547,51.7,0.4857,29.2,0.3995,25.5,L,IND,MIL,2/11/17,3.6,108.9,103.6,39.4,84.2,0.4695,55.2,0.5156,29,0.3885,24.8,80.9,0.4725,58.2,0.5004,22.7,0.3855,24.7,0.7501,IND,MIL,2/11/17,2017,0,MIL,1519.849254,1438.848467,0.739221128,0.260778872,100,116
812,8.3,111,105.5,86.9,0.4644,60,0.5256,26.9,0.3266,28,0.7877,85,0.4651,62,0.5065,23,0.35,24,L,OKC,GSW,2/11/17,4.3,108.1,117.9,40,87.5,0.4584,60.6,0.5173,26.9,0.325,25.4,86.6,0.4878,53.1,0.5522,33.5,0.3787,26.1,0.7838,OKC,GSW,2/11/17,2017,0,GSW,1566.730606,1794.956004,0.323414351,0.676585649,114,130
813,4.8,106.1,103.4,83.8,0.4529,54.3,0.5154,29.5,0.3426,26.1,0.7784,81.3,0.4509,56.1,0.4925,25.2,0.3457,26.4,W,PHI,MIA,2/11/17,3.8,105.9,103.6,38.1,82.4,0.4621,60.5,0.4912,21.9,0.3881,28,87,0.4546,59.4,0.5099,27.6,0.3402,20,0.7682,PHI,MIA,2/11/17,2017,0,MIA,1365.655149,1530.933793,0.40714654,0.59285346,117,109
