,Unnamed: 0,Date,season,h_team,a_team,elo1_pre,elo2_pre,elo_prob1,elo_prob2,h_final,a_final,Team,1st,2nd,3rd,4th,ML,h_1st,h_2nd,h_3rd,h_4th,h_ML,total,h_spread,winner,ranker,lead_changes,w_l,h_Home_Scorerol,h_Away_Scorerol,h_fgarol,h_fg_pctrol,h_fg2arol,h_fg2_pctrol,h_fg3arol,h_fg3_pctrol,h_ftarol,h_ft_pctrol,h_opp_fgarol,h_opp_fg_pctrol,h_opp_fg2arol,h_opp_fg2_pctrol,h_opp_fg3arol,h_opp_fg3_pctrol,h_opp_ftarol,h_opp_ft_pctrol,Unnamed: 0,Date,season,h_team,a_team,elo1_pre,elo2_pre,elo_prob1,elo_prob2,h_final,a_final,Team,1st,2nd,3rd,4th,ML,h_1st,h_2nd,h_3rd,h_4th,h_ML,total,h_spread,winner,ranker,lead_changes,w_l,Home_Scorerol,Away_Scorerol,fgarol,fg_pctrol,fg2arol,fg2_pctrol,fg3arol,fg3_pctrol,ftarol,ft_pctrol,opp_fgarol,opp_fg_pctrol,opp_fg2arol,opp_fg2_pctrol,opp_fg3arol,opp_fg3_pctrol,opp_ftarol,opp_ft_pctrol
612,612,2019109,2019,DAL,PHO,1484.986028,1311.069167,0.828749735,0.171250265,104,94,Phoenix,26,24,19,25,550,26,20,32,26,-800,217.5,-11,H,5857,7,W ,107.875,103.75,81.75,0.448875,47.75,0.535375,34,0.32725,30.5,0.775625,90.875,0.43825,58.625,0.516625,32.25,0.308125,19,0.755375,612,2019109,2019,DAL,PHO,1484.986028,1311.069167,0.828749735,0.171250265,104,94,Phoenix,26,24,19,25,550,26,20,32,26,-800,217.5,-11,H,5857,7,W ,114.5,109.5,89.25,0.46125,57.375,0.50975,31.875,0.383375,27,0.763375,93,0.453875,66.75,0.50725,26.25,0.315375,20.5,0.803125
610,610,2019109,2019,HOU,MIL,1615.245462,1647.567217,0.596183344,0.403816656,109,116,Milwaukee,26,28,38,24,-125,29,31,23,26,105,229.5,2,A,5858,4,L ,116.625,108.5,85,0.4455,38.625,0.5065,46.375,0.393625,29.5,0.763,87.375,0.466375,58.5,0.54225,28.875,0.3125,24,0.744625,610,2019109,2019,HOU,MIL,1615.245462,1647.567217,0.596183344,0.403816656,109,116,Milwaukee,26,28,38,24,-125,29,31,23,26,105,229.5,2,A,5858,4,L ,102.875,106.75,90.25,0.404625,54.25,0.44075,36,0.345,21.875,0.8015,88,0.446625,51.75,0.55075,36.25,0.298375,23.25,0.749
615,615,2019109,2019,LAL,DET,1526.052059,1451.028011,0.732534413,0.267465587,113,100,Detroit,24,23,30,23,105,20,35,34,24,-125,216,-1.5,H,5859,4,W ,109,109.25,88.875,0.46575,57,0.54175,31.875,0.329125,24,0.66925,95.25,0.434625,63.75,0.4885,31.5,0.337125,21.875,0.706,615,2019109,2019,LAL,DET,1526.052059,1451.028011,0.732534413,0.267465587,113,100,Detroit,24,23,30,23,105,20,35,34,24,-125,216,-1.5,H,5859,4,W ,111.375,102,84.25,0.498375,59.75,0.56475,24.5,0.323625,25.375,0.772,88.25,0.426125,50.75,0.499625,37.5,0.328,20.375,0.708
609,609,2019109,2019,MEM,SAS,1418.556354,1604.459064,0.378835058,0.621164942,96,86,SanAntonio,18,13,33,22,-150,22,20,30,24,130,206,3,H,5860,4,W ,96.75,97.875,81.125,0.458625,56.25,0.549875,24.875,0.24925,21.875,0.750125,82.5,0.424,49.5,0.46675,33,0.369,20.375,0.78375,609,2019109,2019,MEM,SAS,1418.556354,1604.459064,0.378835058,0.621164942,96,86,SanAntonio,18,13,33,22,-150,22,20,30,24,130,206,3,H,5860,4,W ,109.25,109.25,87.25,0.45725,53.375,0.51025,33.875,0.37775,22.875,0.74825,86.125,0.490375,62.5,0.535,23.625,0.3675,21.125,0.784125
611,611,2019109,2019,NOP,CLE,1542.062275,1304.874845,0.874462718,0.125537282,140,124,Cleveland,38,25,28,33,950,25,34,41,40,-1800,225,-14.5,H,5861,10,W ,114,109.5,88.125,0.481125,62.5,0.53775,25.625,0.33075,25.5,0.812,84.875,0.458125,52,0.523875,32.875,0.368375,26.25,0.760625,611,2019109,2019,NOP,CLE,1542.062275,1304.874845,0.874462718,0.125537282,140,124,Cleveland,38,25,28,33,950,25,34,41,40,-1800,225,-14.5,H,5861,10,W ,112.375,100.75,89.625,0.486,60.5,0.566125,29.125,0.315375,21.375,0.741875,87.625,0.429625,59.25,0.472,28.375,0.33525,20.75,0.76375
614,614,2019109,2019,POR,CHI,1555.423594,1302.103925,0.884307752,0.115692248,124,112,Chicago,29,22,34,27,425,30,26,39,29,-600,209,-10,H,5862,12,W ,112.375,109.125,90.25,0.47725,60.375,0.54025,29.875,0.35325,21.625,0.75525,90.5,0.4475,60.375,0.49625,30.125,0.36375,23,0.781875,614,2019109,2019,POR,CHI,1555.423594,1302.103925,0.884307752,0.115692248,124,112,Chicago,29,22,34,27,425,30,26,39,29,-600,209,-10,H,5862,12,W ,101.25,98.625,83,0.448125,56.875,0.502625,26.125,0.3275,22.375,0.820125,83.25,0.4555,60,0.48475,23.25,0.388125,17.625,0.835375
613,613,2019109,2019,UTA,ORL,1577.986188,1408.255336,0.825302719,0.174697281,106,93,Orlando,32,31,12,18,400,19,27,32,28,-550,207.5,-9.5,H,5863,3,W ,111.5,98.125,87.125,0.482,53,0.5445,34.125,0.378125,20.75,0.72375,86.625,0.41225,55.625,0.442125,31,0.36175,20.875,0.75625,613,2019109,2019,UTA,ORL,1577.986188,1408.255336,0.825302719,0.174697281,106,93,Orlando,32,31,12,18,400,19,27,32,28,-550,207.5,-9.5,H,5863,3,W ,105.375,94.375,86.75,0.459125,60.375,0.51425,26.375,0.3445,21.5,0.75425,86.25,0.4115,55,0.457,31.25,0.325625,19.75,0.70325
606,606,2019109,2019,WAS,PHI,1456.17538,1599.441491,0.438054939,0.561945061,123,106,Philadelphia,20,28,27,31,-170,25,38,29,31,145,227.5,3.5,H,5864,3,W ,120.375,113.125,93,0.495125,61.875,0.5605,31.125,0.370375,21.25,0.773625,92.625,0.453125,61,0.524875,31.625,0.319125,24.25,0.76375,606,2019109,2019,WAS,PHI,1456.17538,1599.441491,0.438054939,0.561945061,123,106,Philadelphia,20,28,27,31,-170,25,38,29,31,145,227.5,3.5,H,5864,3,W ,117.25,113,90.625,0.484375,61,0.534875,29.625,0.3745,24.625,0.78,88.75,0.461125,56.375,0.523125,32.375,0.3565,27.375,0.753
617,617,2019110,2019,DEN,LAC,1611.635412,1536.921849,0.732184088,0.267815912,121,100,LAClippers,25,29,22,24,185,37,28,28,28,-230,226,-5.5,H,5865,3,W ,112,102.25,89.5,0.485,58.125,0.557125,31.375,0.35525,18.125,0.78775,86.125,0.4485,58,0.509875,28.125,0.32975,22.5,0.713625,617,2019110,2019,DEN,LAC,1611.635412,1536.921849,0.732184088,0.267815912,121,100,LAClippers,25,29,22,24,185,37,28,28,28,-230,226,-5.5,H,5865,3,W ,114.75,108.25,88.5,0.485375,61.75,0.531625,26.75,0.38225,25.375,0.74775,82.5,0.45725,58.75,0.471625,23.75,0.41125,29.375,0.773125
616,616,2019110,2019,MIA,BOS,1494.949695,1614.672682,0.471646791,0.528353209,115,99,Boston,24,19,29,27,-155,28,33,22,32,135,212,3,H,5866,5,W ,106.25,101.25,89.5,0.45575,57.75,0.525,31.75,0.3305,21.375,0.658125,86.75,0.41025,51.125,0.467875,35.625,0.327875,23.25,0.795875,616,2019110,2019,MIA,BOS,1494.949695,1614.672682,0.471646791,0.528353209,115,99,Boston,24,19,29,27,-155,28,33,22,32,135,212,3,H,5866,5,W ,111.125,115,85.375,0.469,54,0.529125,31.375,0.367125,25,0.750875,89.25,0.46725,52.625,0.5315,36.625,0.371,21.25,0.843625
619,619,2019110,2019,SAC,DET,1455.633216,1445.278638,0.653679385,0.346320615,112,102,Detroit,21,27,26,28,280,34,31,26,21,-360,220,-8,H,5867,0,W ,113.5,110.75,96.875,0.446125,64.75,0.467375,32.125,0.39675,20.5,0.7205,87.875,0.4545,53.375,0.5125,34.5,0.35725,22.875,0.80825,619,2019110,2019,SAC,DET,1455.633216,1445.278638,0.653679385,0.346320615,112,102,Detroit,21,27,26,28,280,34,31,26,21,-360,220,-8,H,5867,0,W ,111.875,101.375,84.375,0.510875,60.625,0.576125,23.75,0.334625,23.25,0.76775,87.75,0.421375,49.75,0.502875,38,0.316375,20.75,0.734
618,618,2019110,2019,SAS,OKC,1590.615398,1601.826324,0.625066882,0.374933118,154,147,OklahomaCity,23,40,30,37,-125,33,37,35,25,105,224.5,1.5,H,5868,5,W ,119.75,106,85.625,0.513,60.25,0.53625,25.375,0.474,23.125,0.849625,91,0.431125,59.25,0.485,31.75,0.32325,21.75,0.751375,618,2019110,2019,SAS,OKC,1590.615398,1601.826324,0.625066882,0.374933118,154,147,OklahomaCity,23,40,30,37,-125,33,37,35,25,105,224.5,1.5,H,5868,5,W ,112.75,116.75,92.125,0.453625,60,0.507,32.125,0.3855,23.5,0.748,98.75,0.46175,69.25,0.5205,29.5,0.3285,23.125,0.686125
628,628,2019111,2019,GSW,CHI,1615.016087,1300.004812,0.915984408,0.084015592,146,109,Chicago,17,38,21,33,1100,43,33,40,30,-2500,221,-15.5,H,5869,0,W ,121.375,114,95.625,0.47325,56.25,0.563375,39.375,0.34775,21,0.80775,88.25,0.4585,56,0.497125,32.25,0.40375,26,0.814,628,2019111,2019,GSW,CHI,1615.016087,1300.004812,0.915984408,0.084015592,146,109,Chicago,17,38,21,33,1100,43,33,40,30,-2500,221,-15.5,H,5869,0,W ,107.5,101,85,0.4625,56.75,0.518,28.25,0.351125,22.625,0.82175,81.25,0.462375,59.375,0.489125,21.875,0.4,21.25,0.820625
624,624,2019111,2019,HOU,CLE,1604.640163,1302.094964,0.910294528,0.089705472,141,113,Cleveland,22,27,32,32,900,42,35,36,28,-1600,216.5,-14,H,5870,1,W ,121.5,110.5,85.375,0.463625,37.125,0.543375,48.25,0.40125,29.625,0.771375,88.25,0.47375,59.625,0.553,28.625,0.310875,23.375,0.76725,624,2019111,2019,HOU,CLE,1604.640163,1302.094964,0.910294528,0.089705472,141,113,Cleveland,22,27,32,32,900,42,35,36,28,-1600,216.5,-14,H,5870,1,W ,116.5,103.375,88.75,0.495875,57.625,0.59775,31.125,0.311375,24,0.752875,86.75,0.438875,58,0.492,28.75,0.32775,22.125,0.79575
625,625,2019111,2019,MIN,DAL,1536.843156,1487.901463,0.702112406,0.297887594,115,119,Dallas,28,33,24,34,160,26,24,28,37,-190,224,-4.5,A,5871,10,L ,117.75,107.5,93.75,0.47525,66.25,0.515125,27.5,0.38675,25.25,0.738875,91,0.44,56,0.502,35,0.34875,22,0.67925,625,2019111,2019,MIN,DAL,1536.843156,1487.901463,0.702112406,0.297887594,115,119,Dallas,28,33,24,34,160,26,24,28,37,-190,224,-4.5,A,5871,10,L ,112,110.25,96.5,0.445,64.625,0.511,31.875,0.295625,21.375,0.776625,89.375,0.43775,51.75,0.5005,37.625,0.353875,25.875,0.730875
622,622,2019111,2019,NYK,IND,1328.484501,1616.792254,0.252752338,0.747247662,106,121,Indiana,31,33,32,25,-400,22,30,30,24,300,218.5,8,A,5872,6,L ,109,118.375,91.25,0.447625,60,0.490375,31.25,0.367125,22,0.748875,90.875,0.488,60.375,0.54725,30.5,0.377,23.875,0.78175,622,2019111,2019,NYK,IND,1328.484501,1616.792254,0.252752338,0.747247662,106,121,Indiana,31,33,32,25,-400,22,30,30,24,300,218.5,8,A,5872,6,L ,114.875,114.375,85.25,0.494625,53,0.532375,32.25,0.42625,20.75,0.822,88.5,0.50475,63.75,0.55025,24.75,0.38475,20.875,0.766125
621,621,2019111,2019,PHI,ATL,1582.389107,1362.426566,0.863167645,0.136832355,121,123,Atlanta,32,22,35,34,450,30,26,32,33,-650,234,-10.5,A,5873,17,L ,119.625,111.25,87.25,0.5025,56.375,0.569875,30.875,0.3745,27.875,0.732375,85.875,0.468875,57.375,0.512625,28.5,0.38875,26.125,0.775,621,2019111,2019,PHI,ATL,1582.389107,1362.426566,0.863167645,0.136832355,121,123,Atlanta,32,22,35,34,450,30,26,32,33,-650,234,-10.5,A,5873,17,L ,116.25,107.875,89.875,0.476125,58.75,0.544125,31.125,0.356875,28.125,0.701375,91.625,0.44175,60.5,0.489,31.125,0.351125,22.5,0.722625
626,626,2019111,2019,POR,CHO,1557.522708,1451.866744,0.765639497,0.234360503,127,96,Charlotte,27,22,19,28,220,37,33,31,26,-270,222.5,-6.5,H,5874,0,W ,117,106.125,91,0.496875,60.125,0.570625,30.875,0.361,20.5,0.796875,91.125,0.428375,61.125,0.472375,30,0.353375,22.875,0.794375,626,2019111,2019,POR,CHO,1557.522708,1451.866744,0.765639497,0.234360503,127,96,Charlotte,27,22,19,28,220,37,33,31,26,-270,222.5,-6.5,H,5874,0,W ,122.625,114.25,93.375,0.504125,58,0.57725,35.375,0.398625,17.875,0.830625,90.5,0.455,59.875,0.49975,30.625,0.37025,26.5,0.77575
623,623,2019111,2019,TOR,BRK,1632.4459,1480.823445,0.809760587,0.190239413,122,105,Brooklyn,35,18,22,30,450,28,36,35,23,-650,224.5,-10,H,5875,12,W ,111,103.25,90.25,0.4635,58,0.53375,32.25,0.328625,22.125,0.7935,86.875,0.4435,60.75,0.479125,26.125,0.351625,22.375,0.7615,623,2019111,2019,TOR,BRK,1632.4459,1480.823445,0.809760587,0.190239413,122,105,Brooklyn,35,18,22,30,450,28,36,35,23,-650,224.5,-10,H,5875,12,W ,110.5,106.375,94.625,0.471125,64.625,0.52825,30,0.347,14.75,0.743625,79.875,0.454875,46.5,0.5405,33.375,0.3445,27.875,0.8085
627,627,2019111,2019,UTA,LAL,1581.507417,1531.801431,0.703031771,0.296968229,113,95,LALakers,26,15,27,27,300,32,30,21,30,-400,214.5,-8.5,H,5876,0,W ,110.875,98.625,88,0.46825,52.625,0.516625,35.375,0.3915,21.375,0.717125,88.5,0.408875,58.625,0.43225,29.875,0.357125,21.75,0.729375,627,2019111,2019,UTA,LAL,1581.507417,1531.801431,0.703031771,0.296968229,113,95,LALakers,26,15,27,27,300,32,30,21,30,-400,214.5,-8.5,H,5876,0,W ,109.875,109.875,94.25,0.4435,61.375,0.5035,32.875,0.329375,20.75,0.737375,91.25,0.463875,60.5,0.542125,30.75,0.315625,24.25,0.648
620,620,2019111,2019,WAS,MIL,1473.227763,1658.172516,0.380133576,0.619866424,113,106,Milwaukee,26,21,35,24,-135,40,17,28,28,115,227.5,2,H,5877,3,W ,121.75,115.375,93.375,0.49125,61.375,0.53875,32,0.4,21.5,0.784,93.625,0.463,61.125,0.5365,32.5,0.3295,23.25,0.759375,620,2019111,2019,WAS,MIL,1473.227763,1658.172516,0.380133576,0.619866424,113,106,Milwaukee,26,21,35,24,-135,40,17,28,28,115,227.5,2,H,5877,3,W ,104.625,107,88.75,0.41375,54.125,0.436875,34.625,0.3705,23.5,0.788125,88.25,0.451,51.875,0.564875,36.375,0.290875,22.875,0.738375
629,629,2019112,2019,LAC,DET,1528.957385,1438.673838,0.749389727,0.250610273,104,109,Detroit,37,28,25,19,260,24,30,26,24,-330,222,-7.5,A,5878,2,L ,118.25,113.125,88,0.496875,65.125,0.53075,22.875,0.40125,27,0.812625,91.375,0.4445,61.5,0.485875,29.875,0.348625,27.125,0.784375,629,2019112,2019,LAC,DET,1528.957385,1438.673838,0.749389727,0.250610273,104,109,Detroit,37,28,25,19,260,24,30,26,24,-330,222,-7.5,A,5878,2,L ,109.5,98.875,80.75,0.517,58.875,0.572125,21.875,0.363,23.25,0.763375,86.625,0.414625,50,0.487,36.625,0.31825,20,0.766125
630,630,2019112,2019,MIA,MEM,1510.043651,1432.400019,0.735478533,0.264521467,112,108,Memphis,34,27,22,25,145,30,33,28,21,-170,196,-3.5,H,5879,5,W ,107.625,102.375,87.875,0.469875,57.125,0.52625,30.75,0.362125,20.125,0.673125,86.625,0.426125,54.125,0.490875,32.5,0.325,22.875,0.79725,630,2019112,2019,MIA,MEM,1510.043651,1432.400019,0.735478533,0.264521467,112,108,Memphis,34,27,22,25,145,30,33,28,21,-170,196,-3.5,H,5879,5,W ,107.125,97.875,78.125,0.470375,48.25,0.5095,29.875,0.387875,28.875,0.769375,81.25,0.4475,53.5,0.489125,27.75,0.365875,19.375,0.781125
632,632,2019112,2019,MIN,NOP,1526.760998,1544.842156,0.615753574,0.384246426,110,106,NewOrleans,29,23,37,17,-125,27,27,33,23,105,237,1.5,H,5880,15,W ,118.625,109.375,95.125,0.474125,65.5,0.530125,29.625,0.3595,24.75,0.748625,92.625,0.4435,59.5,0.4965,33.125,0.3395,22.625,0.683375,632,2019112,2019,MIN,NOP,1526.760998,1544.842156,0.615753574,0.384246426,110,106,NewOrleans,29,23,37,17,-125,27,27,33,23,105,237,1.5,H,5880,15,W ,115.75,114.375,90.25,0.463375,56.125,0.531625,34.125,0.363625,26,0.763125,90,0.48125,62.25,0.529125,27.75,0.361625,23.5,0.741625
633,633,2019112,2019,OKC,SAS,1595.936255,1596.505468,0.639309773,0.360690227,122,112,SanAntonio,31,29,20,32,210,23,28,35,36,-260,227,-6,H,5881,4,W ,115.5,109.5,90.375,0.472625,66.5,0.505125,23.875,0.382375,28.375,0.741,86,0.461875,56,0.50975,30,0.374375,26.375,0.726875,633,2019112,2019,OKC,SAS,1595.936255,1596.505468,0.639309773,0.360690227,122,112,SanAntonio,31,29,20,32,210,23,28,35,36,-260,227,-6,H,5881,4,W ,107.125,110.125,88.375,0.439125,55.75,0.491375,32.625,0.36175,24,0.74975,86.875,0.4865,62.125,0.532375,24.75,0.368125,22.25,0.758
631,631,2019112,2019,ORL,BOS,1404.734108,1599.578726,0.366800017,0.633199983,105,103,Boston,19,32,26,26,-350,19,22,31,33,275,213.5,7.5,H,5882,3,W ,103,105.375,83.875,0.43925,53.875,0.485625,30,0.356375,23,0.807,86.75,0.449375,59.5,0.46725,27.25,0.4185,22.5,0.77775,631,2019112,2019,ORL,BOS,1404.734108,1599.578726,0.366800017,0.633199983,105,103,Boston,19,32,26,26,-350,19,22,31,33,275,213.5,7.5,H,5882,3,W ,110.625,113.125,85.625,0.46625,53,0.532125,32.625,0.363125,24,0.763875,89.875,0.461125,54.75,0.526,35.125,0.354,22.125,0.8035
634,634,2019112,2019,PHO,DEN,1308.153732,1619.599877,0.228432773,0.771567227,102,93,Denver,23,24,22,24,-500,31,29,21,21,375,217.5,9,H,5883,6,W ,112.125,118.5,87.625,0.479125,61,0.529625,26.625,0.367625,23.25,0.80325,84,0.5045,57,0.53825,27,0.419875,30.25,0.7365,634,2019112,2019,PHO,DEN,1308.153732,1619.599877,0.228432773,0.771567227,102,93,Denver,23,24,22,24,-500,31,29,21,21,375,217.5,9,H,5883,6,W ,113.25,107.5,88.375,0.48525,56.125,0.54725,32.25,0.37525,21,0.72825,89.625,0.440875,56.125,0.490625,33.5,0.345,23.125,0.747
635,635,2019112,2019,SAC,CHO,1462.238016,1442.853367,0.665351174,0.334648826,104,97,Charlotte,29,30,17,21,200,35,22,25,22,-250,233.5,-6,H,5884,5,W ,113.75,110.5,98.25,0.451,66.625,0.473875,31.625,0.39825,18.375,0.713375,88.875,0.44775,53.875,0.5155,35,0.336375,24.375,0.769625,635,2019112,2019,SAC,CHO,1462.238016,1442.853367,0.665351174,0.334648826,104,97,Charlotte,29,30,17,21,200,35,22,25,22,-250,233.5,-6,H,5884,5,W ,122.25,111.5,94.125,0.49675,57.375,0.57375,36.75,0.383375,18.5,0.806875,90.625,0.44575,59.75,0.48675,30.875,0.36775,25.875,0.743125
636,636,2019112,2019,UTA,CHI,1589.585854,1296.787675,0.905606107,0.094393893,110,102,Chicago,19,34,29,20,600,29,22,30,29,-900,207,-12,H,5885,16,W ,110.75,100.875,89.5,0.4565,52.5,0.5125,37,0.3735,21.875,0.717875,91,0.41325,62.125,0.44125,28.875,0.346625,20.875,0.76675,636,2019112,2019,UTA,CHI,1589.585854,1296.787675,0.905606107,0.094393893,110,102,Chicago,19,34,29,20,600,29,22,30,29,-900,207,-12,H,5885,16,W ,109.125,102.375,85.75,0.464625,56,0.523375,29.75,0.354,22.875,0.813875,84.5,0.454,61.75,0.48975,22.75,0.3655,20.875,0.849625
639,639,2019113,2019,ATL,MIL,1373.637698,1646.982509,0.269363767,0.730636233,114,133,Milwaukee,35,29,31,38,-550,32,23,29,30,400,232,9.5,A,5886,3,L ,113,114.875,91,0.457125,56.875,0.5245,34.125,0.339375,24.5,0.7435,88,0.4735,56.5,0.554375,31.5,0.330625,29.125,0.751875,639,2019113,2019,ATL,MIL,1373.637698,1646.982509,0.269363767,0.730636233,114,133,Milwaukee,35,29,31,38,-550,32,23,29,30,400,232,9.5,A,5886,3,L ,104.75,111.5,89.375,0.405375,53.75,0.431625,35.625,0.36,24.75,0.794375,88.375,0.465375,53.625,0.571125,34.75,0.30475,25.125,0.745875
641,641,2019113,2019,DAL,GSW,1497.983622,1618.233224,0.470891433,0.529108567,114,119,GoldenState,25,37,30,27,-260,29,25,34,26,210,227.5,6,A,5887,4,L ,108.75,105.625,82.75,0.439375,47.75,0.518875,35,0.329875,32.125,0.768875,92.5,0.4385,60.5,0.499875,32,0.321,18.875,0.75375,641,2019113,2019,DAL,GSW,1497.983622,1618.233224,0.470891433,0.529108567,114,119,GoldenState,25,37,30,27,-260,29,25,34,26,210,227.5,6,A,5887,4,L ,110.5,120,91.75,0.4315,55.75,0.480375,36,0.35725,23.5,0.78,90.125,0.4805,53.125,0.512375,37,0.436125,21.375,0.84375
642,642,2019113,2019,DEN,POR,1601.521123,1566.536085,0.685041026,0.314958974,116,113,Portland,32,28,28,25,160,34,24,35,23,-190,217,-4.5,H,5888,19,W ,113.375,104,90,0.49125,59.375,0.556875,30.625,0.36625,17.75,0.796125,87.875,0.442875,58.875,0.50025,29,0.33225,23.125,0.715375,642,2019113,2019,DEN,POR,1601.521123,1566.536085,0.685041026,0.314958974,116,113,Portland,32,28,28,25,160,34,24,35,23,-190,217,-4.5,H,5888,19,W ,111.375,106.5,90.375,0.470625,60.625,0.526625,29.75,0.358125,24.375,0.6735,89.5,0.430875,62,0.468125,27.5,0.351875,24,0.8445
643,643,2019113,2019,LAL,CLE,1523.722994,1299.272466,0.86619046,0.13380954,95,101,Cleveland,32,19,24,26,450,24,22,19,30,-650,222,-10.5,A,5889,3,L ,107.375,108.75,89,0.45825,56.875,0.547125,32.125,0.300125,24.875,0.668375,94.625,0.432125,64.75,0.479,29.875,0.34425,23.125,0.70225,643,2019113,2019,LAL,CLE,1523.722994,1299.272466,0.86619046,0.13380954,95,101,Cleveland,32,19,24,26,450,24,22,19,30,-650,222,-10.5,A,5889,3,L ,117,104.5,88.5,0.495625,55.875,0.60325,32.625,0.314375,24.75,0.749625,86.5,0.44,59,0.4805,27.5,0.351125,23.375,0.792
637,637,2019113,2019,NYK,PHI,1322.569701,1571.177975,0.298289173,0.701710827,105,108,Philadelphia,36,30,17,25,-500,24,26,32,23,375,229,9,A,5890,0,L ,105.125,115.125,90,0.435,59.125,0.48925,30.875,0.334,23.125,0.753,90,0.484375,62.25,0.543375,27.75,0.360875,23.75,0.776625,637,2019113,2019,NYK,PHI,1322.569701,1571.177975,0.298289173,0.701710827,105,108,Philadelphia,36,30,17,25,-500,24,26,32,23,375,229,9,A,5890,0,L ,117.25,110.5,90.375,0.479875,60.625,0.53375,29.75,0.364875,26.25,0.786625,88.25,0.448625,56.75,0.508375,31.5,0.343125,28.625,0.750875
640,640,2019113,2019,ORL,HOU,1411.35559,1607.462661,0.36511378,0.63488622,116,109,Houston,26,33,29,21,-220,18,34,34,30,180,214.5,5.5,H,5891,6,W ,105.375,107.625,84.25,0.447625,55.375,0.492625,28.875,0.361625,23.625,0.82075,88.625,0.44475,58.375,0.490125,30.25,0.37875,23.375,0.803,640,2019113,2019,ORL,HOU,1411.35559,1607.462661,0.36511378,0.63488622,116,109,Houston,26,33,29,21,-220,18,34,34,30,180,214.5,5.5,H,5891,6,W ,110.875,106.5,89.125,0.478125,59,0.563625,30.125,0.311625,21.75,0.773625,84.875,0.433125,40.625,0.5495,44.25,0.31775,22.5,0.837875
638,638,2019113,2019,WAS,TOR,1484.41777,1637.085094,0.424780904,0.575219096,138,140,Toronto,36,25,37,26,-220,21,29,34,40,180,224.5,5,A,5892,4,L ,123.375,116.625,96.75,0.485375,63.375,0.524625,33.375,0.4085,20.125,0.769875,93.625,0.465375,61.375,0.5345,32.25,0.3385,24.625,0.735125,638,2019113,2019,WAS,TOR,1484.41777,1637.085094,0.424780904,0.575219096,138,140,Toronto,36,25,37,26,-220,21,29,34,40,180,224.5,5,A,5892,4,L ,118.5,109,90.5,0.4965,60,0.5455,30.5,0.39975,21.375,0.768875,88.5,0.4415,55.125,0.495,33.375,0.35375,24.625,0.80225
644,644,2019114,2019,BRK,BOS,1476.184252,1592.957244,0.475880459,0.524119541,109,102,Boston,25,20,21,36,-140,27,19,44,19,120,217,2.5,H,5893,8,W ,120.125,113.625,89.25,0.481,54.5,0.526875,34.75,0.411625,26.125,0.7585,91.125,0.472875,61.5,0.53075,29.625,0.350375,23.375,0.765375,644,2019114,2019,BRK,BOS,1476.184252,1592.957244,0.475880459,0.524119541,109,102,Boston,25,20,21,36,-140,27,19,44,19,120,217,2.5,H,5893,8,W ,114.625,109.25,86.25,0.472125,51.875,0.53975,34.375,0.374625,25.375,0.7935,89.625,0.44475,55.375,0.515125,34.25,0.32825,23.125,0.80425
645,645,2019114,2019,HOU,MEM,1595.890642,1429.470487,0.822537929,0.177462071,112,94,Memphis,29,19,22,24,145,24,30,33,25,-170,208.5,-3.5,H,5894,10,W ,118.5,107.5,85.25,0.4495,37.875,0.521875,47.375,0.389,29.75,0.78975,86.625,0.470125,59,0.538375,27.625,0.326125,23.25,0.7375,645,2019114,2019,HOU,MEM,1595.890642,1429.470487,0.822537929,0.177462071,112,94,Memphis,29,19,22,24,145,24,30,33,25,-170,208.5,-3.5,H,5894,10,W ,107.375,98,78,0.471,46,0.517625,32,0.386375,28.25,0.771875,80.25,0.453875,52.875,0.488375,27.375,0.38775,19.875,0.752
649,649,2019114,2019,LAC,NOP,1516.515998,1540.280849,0.607983733,0.392016267,117,121,NewOrleans,32,34,28,27,-120,36,27,25,29,100,240,1,A,5895,10,L ,117.25,113.125,88.375,0.48575,63.5,0.506875,24.875,0.42625,26.125,0.800375,93,0.440875,63.5,0.48075,29.5,0.344,26.5,0.783375,649,2019114,2019,LAC,NOP,1516.515998,1540.280849,0.607983733,0.392016267,117,121,NewOrleans,32,34,28,27,-120,36,27,25,29,100,240,1,A,5895,10,L ,116.25,117,89.75,0.461875,56,0.51075,33.75,0.387625,26.625,0.766125,92.25,0.48,64.625,0.525,27.625,0.363125,24.625,0.74325
648,648,2019114,2019,SAC,POR,1467.377773,1563.357684,0.505785114,0.494214886,115,107,Portland,27,17,31,32,110,24,30,29,32,-130,228,-2,H,5896,1,W ,112.875,109.25,96.625,0.46025,65.625,0.49075,31,0.389875,17.25,0.7215,88.625,0.4395,53,0.501,35.625,0.347875,24.5,0.766125,648,2019114,2019,SAC,POR,1467.377773,1563.357684,0.505785114,0.494214886,115,107,Portland,27,17,31,32,110,24,30,29,32,-130,228,-2,H,5896,1,W ,111.875,107.125,90.25,0.478375,61,0.536,29.25,0.360375,23,0.68675,90.5,0.424625,62.125,0.458875,28.375,0.35575,24.75,0.840375
